gentime,NeAnc,td,lambda,maxn,sampn,data,botexp,model,scheme,it,Nh,Nc,Na,Td,Ta,lnL,AIC2C,Nh1C,Nc1C,Na1c,Td1C,Ta1c,lnL1C,AIC1C,NhC,NcC,NaC,TdC,TaC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Nha,Tdh,Tah,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td100,l99,n500,n200,rad10k,exp,2change,t0t120,5,9883.634317,11771.76818,97330.36192,15.09018533,9354.96071,-111292.7924,222595.5848,65336.00111,92.9966131,65336.00111,13.11457682,NA,-114518.1318,229042.2636,55531.37071,55531.37071,55531.37071,NA,NA,-116720.9647,233443.9294,-6446.678797,-10848.34465,6025.017743,6025.017743,83248.59249,NA,4218.433308,-111366.306,222738.612,-143.0271664,6303.651631,10705.31749
g1,n10e4,constant,constant,n500,n50,rad10k,exp,2change,t0t120,1,9799.250626,177492.4448,95265.40713,83.05767453,8763.627632,-75915.74429,151841.4886,65395.6537,1717.704937,65395.6537,116.7760084,NA,-78242.54587,156491.0917,64701.33829,64701.33829,64701.33829,NA,NA,-78377.96841,156757.9368,-4649.603157,-4916.448255,11617.38974,11617.38974,208980.1078,NA,30564.39761,-75928.45763,151862.9153,-21.4266826,4628.176475,4895.021572
g1,n10e4,constant,constant,n500,n50,rad10k,exp,2change,t0t120,2,10117.95852,8974.486553,102801.1886,108.9378783,10680.70452,-76092.29892,152194.5978,65750.41313,1421.312712,65750.41313,112.4018439,NA,-78464.49138,156934.9828,64962.89613,64962.89613,64962.89613,NA,NA,-78638.71028,157279.4206,-4740.384937,-5084.822722,10975.66179,10975.66179,207181.636,NA,28469.51277,-76099.28575,152204.5715,-9.973673504,4730.411264,5074.849049
g1,n10e4,constant,constant,n500,n50,rad10k,exp,2change,t0t120,3,10540.50371,17065.34566,108518.3934,119.9257663,12412.66544,-75500.78045,151011.5609,65685.3537,1873.449976,65685.3537,116.753565,NA,-77895.71486,155797.4297,65048.28003,65048.28003,65048.28003,NA,NA,-78012.75725,156027.5145,-4785.868817,-5015.953591,11080.1796,11080.1796,113787.6825,NA,14203.99244,-75502.41717,151010.8343,0.726557494,4786.595374,5016.680149
g1,n10e4,constant,constant,n500,n50,rad10k,exp,2change,t0t120,4,9981.634998,6707.595941,103724.0931,98.53250392,10655.77281,-75908.94974,151827.8995,65785.48042,528.5385474,65785.48042,52.9954868,NA,-78315.14962,156636.2992,64985.23594,64985.23594,64985.23594,NA,NA,-78510.2524,157022.5048,-4808.399764,-5194.605309,9406.205236,9406.205236,100785.7204,NA,9467.730724,-75910.26917,151826.5383,1.361151228,4809.760915,5195.96646
g1,n10e4,constant,constant,n500,n50,rad10k,exp,2change,t0t120,5,9186.408491,13797.65699,91095.37156,116.309042,7189.579469,-76454.52756,152919.0551,65542.41579,139.5904667,65542.41579,14.89547888,NA,-78767.48173,157540.9635,64837.53963,64837.53963,64837.53963,NA,NA,-78916.32176,157834.6435,-4621.908347,-4915.588404,9801.798582,9801.798582,92660.59074,NA,8008.729783,-76455.88982,152917.7796,1.275475508,4623.183823,4916.863879
g1,n10e4,td190,l95,n500,n50,rad10k,exp,2change,t0t120,1,10130.00768,1499.814568,94280.26238,48.10015177,9470.53666,-74494.21285,148998.4257,63751.13153,555.5102631,63751.13153,62.45023583,NA,-76684.77107,153375.5421,62828.2591,62828.2591,62828.2591,NA,NA,-76927.92039,153857.8408,-4377.116427,-4859.41508,10486.4621,10486.4621,4037404.248,NA,91417.27945,-74520.03215,149046.0643,-47.63859084,4329.477836,4811.776489
g1,n10e4,td190,l95,n500,n50,rad10k,exp,2change,t0t120,2,10110.02339,1293.275866,97226.57521,38.50227672,9758.437449,-75123.9482,150257.8964,64716.94995,1166.829549,64716.94995,105.7404643,NA,-77405.17791,154816.3558,63864.32568,63864.32568,63864.32568,NA,NA,-77606.9724,155215.9448,-4558.459419,-4958.048397,10794.99694,10794.99694,3523793.129,NA,90720.71817,-75140.33359,150286.6672,-28.77076769,4529.688651,4929.27763
g1,n10e4,td190,l95,n500,n50,rad10k,exp,2change,t0t120,3,9242.664517,2705.056946,96605.49171,50.38685469,8671.130005,-75128.80334,150267.6067,64871.69135,1140.158723,64871.69135,105.7423763,NA,-77488.09642,154982.1928,64002.13615,64002.13615,64002.13615,NA,NA,-77697.83006,155397.6601,-4714.586159,-5130.053444,10223.91678,10223.91678,2469217.137,NA,78349.6879,-75143.75832,150293.5166,-25.90995496,4688.676204,5104.143489
g1,n10e4,td190,l95,n500,n50,rad10k,exp,2change,t0t120,4,9743.1372,1159.861572,95506.22102,42.62367399,9084.339801,-75211.0126,150432.0252,64562.32418,334.6769574,64562.32418,42.0602515,NA,-77492.57545,154991.1509,63606.98352,63606.98352,63606.98352,NA,NA,-77747.45214,155496.9043,-4559.1257,-5064.879075,8353.644257,8353.644257,91296.61997,NA,6989.91313,-75216.93625,150439.8725,-7.847283288,4551.278417,5057.031792
g1,n10e4,td190,l95,n500,n50,rad10k,exp,2change,t0t120,5,9743.686684,3535.84063,102483.4294,68.92227139,10295.95686,-75556.63447,151123.2689,65354.73516,649.4936736,65354.73516,67.83286468,NA,-77950.03158,155906.0632,64450.36377,64450.36377,64450.36377,NA,NA,-78177.80849,156357.617,-4782.794231,-5234.348052,9989.560625,9989.560625,218699.1835,NA,27091.55231,-75571.13742,151148.2748,-25.00590241,4757.788329,5209.34215
g1,n10e4,td100,l99,n500,n50,rad10k,exp,2change,t0t120,1,10967.57079,813.4698495,3135974.221,47.24859915,89161.75437,-75799.65802,151609.316,65468.29575,493.9536167,65468.29575,71.60086256,NA,-78181.66599,156369.332,64294.58465,64294.58465,64294.58465,NA,NA,-78546.4433,157094.8866,-4760.015939,-5485.570562,6928.290843,6928.290843,92590.23753,NA,5849.051531,-75819.38917,151644.7783,-35.46230037,4724.553638,5450.108262
g1,n10e4,td100,l99,n500,n50,rad10k,exp,2change,t0t120,2,10957.30023,175.75501,2805482.413,16.26686867,86484.86851,-76100.0895,152210.179,65708.30012,485.10666,65708.30012,71.63805599,NA,-78481.74962,156969.4992,64515.22062,64515.22062,64515.22062,NA,NA,-78858.30915,157718.6183,-4759.320254,-5508.439298,6577.628996,6577.628996,90851.19497,NA,5130.745409,-76113.06784,152232.1357,-21.9566876,4737.363566,5486.482611
g1,n10e4,td100,l99,n500,n50,rad10k,exp,2change,t0t120,3,11588.20593,642.7406978,2508904.18,39.27508161,89067.1749,-76691.16374,153392.3275,65949.2341,501.581688,65949.2341,70.59114664,NA,-79020.70767,158047.4153,64794.64867,64794.64867,64794.64867,NA,NA,-79375.72226,158753.4445,-4655.087859,-5361.11704,7446.274634,7446.274634,92289.92693,NA,6131.040347,-76708.46528,153422.9306,-30.60307914,4624.48478,5330.513961
g1,n10e4,td100,l99,n500,n50,rad10k,exp,2change,t0t120,4,9012.782492,3224.460826,95423.82591,119.7746229,8050.797921,-75999.40822,152008.8164,65261.41509,241.0293218,65261.41509,40.45473088,NA,-78347.58564,156701.1713,64051.78626,64051.78626,64051.78626,NA,NA,-78734.02252,157470.045,-4692.354826,-5461.228602,6146.950991,6146.950991,87386.09899,NA,4383.261484,-76016.24271,152038.4854,-29.66897021,4662.685856,5431.559632
g1,n10e4,td100,l99,n500,n50,rad10k,exp,2change,t0t120,5,10256.58328,3527.688511,97538.62245,119.3566844,9892.368442,-75914.69184,151839.3837,65059.88061,486.6557599,65059.88061,67.42261265,NA,-78167.38659,156340.7732,63936.69966,63936.69966,63936.69966,NA,NA,-78503.14252,157008.285,-4501.389495,-5168.901362,7526.489209,7526.489209,88920.01967,NA,5808.248036,-75934.61669,151875.2334,-35.84968964,4465.539805,5133.051673
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0t120,1,9902.018625,9443.969787,98035.67319,73.27812787,9357.999281,-467322.0172,934654.0345,66069.1915,2092.082787,66069.1915,116.7375531,NA,-481776.0237,963558.0474,64388.38358,64388.38358,64388.38358,NA,NA,-483528.9302,967059.8604,-28904.01289,-32405.82589,9853.00209,9853.00209,97721.21416,NA,9253.758362,-467322.053,934650.1061,3.928416469,28907.94131,32409.7543
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0t120,2,10014.85434,9818.603017,101770.1653,74.99640484,10340.80281,-463587.2783,927184.5566,65886.12893,2047.98427,65886.12893,112.4556631,NA,-478173.1797,956352.3595,64268.65471,64268.65471,64268.65471,NA,NA,-479837.3521,959676.7041,-29167.80289,-32492.14751,9990.578363,9990.578363,101568.6433,NA,10273.93823,-463587.2898,927180.5797,3.97692443,29171.77981,32496.12444
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0t120,3,10057.1582,12823.26225,101706.5332,92.52723329,10493.78143,-461109.4028,922228.8057,65553.02984,1133.97631,65553.02984,63.34979959,NA,-475598.0966,951202.1933,64079.79496,64079.79496,64079.79496,NA,NA,-477034.2135,954070.4271,-28973.38762,-31841.62138,10435.40442,10435.40442,103758.8401,NA,11299.76133,-461112.7597,922231.5195,-2.713813925,28970.6738,31838.90757
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0t120,4,10238.46197,11068.55946,102049.2099,99.93224518,10655.38402,-464454.0408,928918.0815,65930.5858,1100.05192,65930.5858,63.35326009,NA,-478932.788,957871.5759,64420.19118,64420.19118,64420.19118,NA,NA,-480442.4333,960886.8666,-28953.49437,-31968.78509,10384.785,10384.785,102834.2639,NA,10964.42538,-464454.5354,928915.0709,3.010675256,28956.50505,31971.79577
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0t120,5,10058.91024,10495.42286,102602.2004,94.87351327,10553.48904,-464461.2601,928932.5203,65995.04959,1042.479727,65995.04959,63.36055143,NA,-479072.0758,958150.1516,64415.08636,64415.08636,64415.08636,NA,NA,-480708.6582,961419.3165,-29217.63129,-32486.79617,10132.58526,10132.58526,102988.5979,NA,10705.24427,-464461.3837,928928.7675,3.752831129,29221.38413,32490.549
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0t120,1,9974.181142,10978.91415,101069.2262,16.7470895,10040.68464,-467483.5093,934977.0187,66179.13353,1419.845208,66179.13353,105.7950898,NA,-482022.2075,964050.4151,64096.29294,64096.29294,64096.29294,NA,NA,-484605.4583,969212.9166,-29073.39641,-34235.89793,10928.33748,10928.33748,5000000,NA,98965.35917,-467684.8657,935375.7315,-398.7128307,28674.68358,33837.1851
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0t120,2,9889.914731,11295.04878,101027.624,24.03775523,10116.23426,-463786.7893,927583.5785,65640.34046,708.4756775,65640.34046,56.97993768,NA,-478219.5563,956445.1125,63650.95675,63650.95675,63650.95675,NA,NA,-480630.544,961263.0879,-28861.53399,-33679.50939,10939.47452,10939.47452,5000000,NA,99251.69238,-463945.6839,927897.3679,-313.7893502,28547.74464,33365.72004
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0t120,3,9985.182402,11140.31499,99421.32198,18.48492176,9996.098932,-462576.6713,925163.3425,65296.78086,470.5061004,65296.78086,41.93440054,NA,-476793.1256,953592.2511,63237.5307,63237.5307,63237.5307,NA,NA,-479351.522,958705.044,-28428.90864,-33541.70152,8562.322084,8562.322084,93372.30088,NA,7569.228012,-462616.9809,925239.9618,-76.61929937,28352.28934,33465.08222
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0t120,4,10136.86067,14648.33239,99504.72679,32.56937542,9877.264535,-469105.5658,938221.1316,66065.66221,151.8797453,66065.66221,17.86367238,NA,-483354.9294,966715.8588,63799.50133,63799.50133,63799.50133,NA,NA,-486377.8327,972757.6655,-28494.72718,-34536.53386,7968.354922,7968.354922,91244.72277,NA,6499.636875,-469192.7742,938391.5485,-170.416808,28324.31037,34366.11705
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0t120,5,10020.00268,5440.403464,97903.76507,119.9101205,9625.883186,-464951.1765,929912.3531,65468.37816,126.4892596,65468.37816,14.62325291,NA,-479083.4092,958172.8184,63303.16997,63303.16997,63303.16997,NA,NA,-481881.6288,963765.2575,-28260.46534,-33852.90449,9163.50383,9163.50383,238766.6058,NA,26764.049,-465148.5249,930303.0497,-390.6966515,27869.76869,33462.20784
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0t120,1,11113.848,611.1624008,3836810.664,40.45520572,95029.1092,-464888.0587,929786.1174,65288.5137,621.2517516,65288.5137,75.53653065,NA,-478938.0247,957882.0493,62304.15494,62304.15494,62304.15494,NA,NA,-483635.6306,967273.2611,-28095.93198,-37487.14376,6007.28452,6007.28452,85141.00915,NA,4230.058881,-465083.5469,930173.0938,-386.9764057,27708.95557,37100.16736
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0t120,2,11351.45983,633.5265406,3512952.808,41.31056988,94890.84736,-469747.0231,939504.0462,65897.80571,625.4961271,65897.80571,75.68574924,NA,-483839.7009,967685.4017,62898.90446,62898.90446,62898.90446,NA,NA,-488576.6282,977155.2563,-28181.3555,-37651.21014,6101.083576,6101.083576,85762.95361,NA,4285.237137,-469957.2799,939920.5597,-416.5135133,27764.84199,37234.69662
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0t120,3,10098.59882,1706.387538,100112.6222,69.09836708,9909.030072,-471702.8314,943415.6628,66264.32575,111.6184265,66264.32575,17.14695526,NA,-486004.5446,972015.0892,63415.65133,63415.65133,63415.65133,NA,NA,-490448.2984,980898.5969,-28599.42645,-37482.93411,6350.102079,6350.102079,86966.66993,NA,4543.814834,-471922.445,943850.89,-435.2272341,28164.19921,37047.70687
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0t120,4,9821.600247,3246.303998,100988.1357,109.9031651,9907.970813,-468251.6394,936513.2788,65965.74846,316.8258882,65965.74846,40.52256647,NA,-482703.7957,965413.5914,63171.09564,63171.09564,63171.09564,NA,NA,-486980.8253,973963.6507,-28900.31262,-37450.37189,6425.506771,6425.506771,87996.31804,NA,4817.621706,-468442.6128,936891.2257,-377.9468805,28522.36574,37072.42501
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0t120,5,9834.737235,1770.619388,97207.71591,68.91113164,9258.520693,-466210.3959,932430.7918,65489.25721,579.0947377,65489.25721,67.42509933,NA,-480390.9954,960787.9908,62667.01735,62667.01735,62667.01735,NA,NA,-484691.0435,969384.0871,-28357.19901,-36953.29522,6369.863322,6369.863322,85950.47322,NA,4545.719749,-466404.4452,932814.8904,-384.0985517,27973.10046,36569.19667
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0t120,1,9805.823388,9487.599841,97535.13296,109.6225626,9196.682796,-557972.1298,1115954.26,66161.6646,1075.459723,66161.6646,56.1990903,NA,-574778.8041,1149563.608,61079.83736,61079.83736,61079.83736,NA,NA,-579026.9562,1158055.912,-33609.34852,-42101.65268,9706.180871,9706.180871,97123.63094,NA,9034.063655,-557972.3618,1115950.724,3.53604615,33612.88456,42105.18873
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0t120,2,10213.8631,9733.861416,102830.6081,94.13142269,10782.40455,-553440.1463,1106890.293,66118.95876,2665.289699,66118.95876,116.7418565,NA,-570192.4323,1140390.865,61265.84625,61265.84625,61265.84625,NA,NA,-574081.1072,1148164.214,-33500.572,-41273.92174,10405.14401,10405.14401,236476.6039,NA,29815.12717,-553489.6312,1106985.262,-94.96978923,33405.60221,41178.95195
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0t120,3,9956.826752,10873.32631,101357.4556,100.5091345,10306.58741,-550300.6503,1100611.301,65719.52051,1338.376664,65719.52051,63.23629021,NA,-567086.6307,1134179.261,61053.69528,61053.69528,61053.69528,NA,NA,-570765.8867,1141533.773,-33567.96081,-40922.47285,10180.90418,10180.90418,102138.147,NA,10678.91899,-550301.9278,1100609.856,1.44493006,33569.40574,40923.91778
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0t120,4,10017.36064,10688.75051,101002.5951,99.34777926,10164.61858,-553658.173,1107326.346,66102.03701,1324.890002,66102.03701,63.20846599,NA,-570504.1986,1141014.397,61415.32431,61415.32431,61415.32431,NA,NA,-574232.5905,1148467.181,-33688.05124,-41140.83496,10187.15984,10187.15984,101684.0802,NA,10466.87162,-553658.8303,1107323.661,2.68540897,33690.73665,41143.52037
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0t120,5,10152.14941,9414.034177,103444.2223,99.82784327,10865.48613,-554297.3415,1108604.683,66147.4349,328.4906399,66147.4349,20.85146586,NA,-571123.1773,1142252.355,61203.27763,61203.27763,61203.27763,NA,NA,-575192.0914,1150386.183,-33647.67154,-41781.49971,9948.265818,9948.265818,102206.6366,NA,10424.13342,-554298.3072,1108602.614,2.06870204,33649.74024,41783.56841
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0t120,1,10051.36294,3244.755869,101624.4037,64.65823188,10246.00509,-558037.962,1116085.924,66374.05462,1688.876641,66374.05462,105.764905,NA,-574889.2492,1149784.498,59769.94304,59769.94304,59769.94304,NA,NA,-581210.6788,1162423.358,-33698.57442,-46337.43371,8741.636785,8741.636785,5000000,NA,79142.39099,-558253.9025,1116513.805,-427.8811034,33270.69331,45909.5526
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0t120,2,10049.23878,2889.597724,101249.6167,56.01279798,10391.83319,-553390.5247,1106791.049,65847.77156,1826.566831,65847.77156,105.7632553,NA,-570039.2411,1140084.482,59698.17288,59698.17288,59698.17288,NA,NA,-575678.3789,1151358.758,-33293.4328,-44567.70841,9029.764437,9029.764437,720326.0927,NA,46700.32205,-553549.1031,1107104.206,-313.1568196,32980.27598,44254.55159
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0t120,3,10267.0404,282.2117061,100119.4371,15.50245603,10633.83767,-552129.9889,1104269.978,65418.56653,555.7632317,65418.56653,42.25007811,NA,-568525.8904,1137057.781,58743.99891,58743.99891,58743.99891,NA,NA,-574919.9494,1149841.899,-32787.80289,-45571.92101,8145.497318,8145.497318,91424.28791,NA,7001.139462,-552174.6247,1104355.249,-85.27146799,32702.53142,45486.64954
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0t120,4,10415.08676,156.3426971,100730.2508,10.03628514,10606.92918,-559695.9532,1119401.906,66207.65535,553.0064966,66207.65535,42.26464708,NA,-576180.6241,1152367.248,59511.47041,59511.47041,59511.47041,NA,NA,-582686.8514,1165375.703,-32965.34192,-45973.79645,8150.367011,8150.367011,91148.57054,NA,6754.231738,-559762.7804,1119531.561,-129.6545455,32835.68738,45844.1419
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0t120,5,10142.50674,232.4936085,100021.9808,13.46808988,10316.20248,-554499.2096,1109008.419,65678.26688,555.1828943,65678.26688,42.25380582,NA,-570986.4012,1141978.802,59053.70766,59053.70766,59053.70766,NA,NA,-577353.5262,1154709.052,-32970.3832,-45700.6333,8113.628515,8113.628515,90905.32101,NA,6746.517582,-554518.7914,1109043.583,-35.16359397,32935.2196,45665.4697
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0t120,1,10925.6669,1705.780065,1876768.588,75.89042369,77685.40816,-556339.3727,1112688.745,65354.09591,586.6447558,65354.09591,64.77890212,NA,-572569.6617,1145145.323,55007.67109,55007.67109,55007.67109,NA,NA,-584366.1848,1168734.37,-32456.57813,-56045.62423,5745.530473,5745.530473,82831.90019,NA,3943.6786,-556688.4616,1113382.923,-694.1778184,31762.40031,55351.44641
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0t120,2,11071.8571,2396.374339,1569993.14,95.95431344,74469.34684,-561924.5538,1123859.108,66030.02406,137.1215649,66030.02406,18.78063484,NA,-578293.0438,1156592.088,55928.20243,55928.20243,55928.20243,NA,NA,-589844.1128,1179690.226,-32732.97999,-55831.11808,5880.257794,5880.257794,83851.81783,NA,4061.097222,-562269.4274,1124544.855,-685.7471163,32047.23287,55145.37096
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0t120,3,10012.33427,2679.435152,99690.70914,95.10039321,9706.33034,-563734.8442,1127479.688,66334.80232,107.7543466,66334.80232,14.89623716,NA,-580393.529,1160793.058,56561.52456,56561.52456,56561.52456,NA,NA,-591581.6901,1183165.38,-33313.36963,-55685.6919,5985.599012,5985.599012,84898.54415,NA,4179.732558,-564090.9054,1128187.811,-708.1223617,32605.24727,54977.56954
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0t120,4,9862.845936,2718.821806,101152.7173,95.08072493,9990.925477,-559675.5528,1119361.106,66048.69601,128.0761508,66048.69601,17.26879012,NA,-576445.0033,1152896.007,56302.81463,56302.81463,56302.81463,NA,NA,-587523.714,1175049.428,-33534.90105,-55688.32243,5988.127146,5988.127146,85653.67393,NA,4362.460803,-560015.943,1120037.886,-676.7804521,32858.1206,55011.54197
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0t120,5,9736.088469,3259.001418,96742.37539,118.0647437,9100.445376,-557932.7995,1115875.599,65559.80238,841.6200722,65559.80238,85.07983062,NA,-574414.6887,1148835.377,55476.57095,55476.57095,55476.57095,NA,NA,-585747.3677,1171496.735,-32959.77833,-55621.13632,5868.382753,5868.382753,83349.84365,NA,4065.416802,-558270.2681,1116546.536,-670.9372092,32288.84112,54950.19911
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0t120,1,10341.46613,4648830.484,99091.19421,89.1875717,10069.71127,-381991.6929,763993.3858,65772.81409,632.5595228,65772.81409,54.29802298,NA,-393572.8702,787151.7404,65048.74911,65048.74911,65048.74911,NA,NA,-394351.2333,788704.4666,-23158.35458,-24711.08084,10413.91804,10413.91804,99467.4935,NA,10246.0693,-381990.5917,763987.1834,6.20232432,23164.55691,24717.28316
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0t120,2,9801.338653,9978.473874,100746.395,95.29484914,9902.700351,-379633.36,759276.7199,65645.92654,1472.413301,65645.92654,112.4462718,NA,-391569.2827,783144.5653,64893.93757,64893.93757,64893.93757,NA,NA,-392393.9107,784789.8214,-23867.8454,-25513.10153,9826.912767,9826.912767,100911.5421,NA,9963.838262,-379633.3705,759272.741,3.978888997,23871.82429,25517.08042
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0t120,3,10178.46254,9749.877675,102666.304,88.78106538,10855.91593,-377769.3002,755548.6003,65339.89529,1498.053754,65339.89529,112.6334065,NA,-389563.7438,779133.4876,64602.1822,64602.1822,64602.1822,NA,NA,-390360.4119,780722.8238,-23584.88733,-25174.22349,10129.98798,10129.98798,102367.175,NA,10739.67472,-377769.3419,755544.6837,3.91658921,23588.80392,25178.14008
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0t120,4,10040.99603,1479.252208,102339.8114,31.20727499,10462.04979,-379568.0366,759146.0732,65771.53613,772.0750599,65771.53613,63.08679023,NA,-391533.1958,783072.3916,65063.73918,65063.73918,65063.73918,NA,NA,-392269.6536,784541.3073,-23926.31844,-25395.23409,10226.48241,10226.48241,103389.457,NA,10864.49429,-379568.3926,759142.7852,3.287935075,23929.60637,25398.52202
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0t120,5,9929.208702,5159.04062,103671.2239,45.65227409,10617.77741,-379896.3319,759802.6637,65825.10829,1325.407097,65825.10829,99.15103455,NA,-391952.9232,783911.8463,65096.77317,65096.77317,65096.77317,NA,NA,-392698.8244,785399.6489,-24109.1826,-25596.98513,10116.08159,10116.08159,103196.6353,NA,10698.96263,-379897.7679,759801.5358,1.127961719,24110.31056,25598.1131
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0t120,1,9786.879841,1969.064495,99863.82661,50.44365798,9587.882134,-382013.9004,764037.8009,65929.26274,1079.242354,65929.26274,105.748804,NA,-393910.0142,787826.0284,65014.38176,65014.38176,65014.38176,NA,NA,-395065.6672,790133.3344,-23788.22757,-26095.53357,10289.33028,10289.33028,2695970.029,NA,80377.42702,-382105.7952,764217.5904,-179.7895022,23608.43807,25915.74407
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0t120,2,10136.08016,1809.62408,101845.4171,55.00681285,10606.9349,-379818.8773,759647.7547,65429.16481,987.3932085,65429.16481,105.6274279,NA,-391491.4993,782988.9987,64443.03903,64443.03903,64443.03903,NA,NA,-392807.0513,785616.1025,-23341.24399,-25968.34784,10033.5819,10033.5819,3363331.46,NA,83038.30842,-379930.102,759866.204,-218.449306,23122.79468,25749.89854
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0t120,3,10047.36559,6148.862643,100455.3871,111.0947937,10303.02685,-377818.9007,755647.8014,65146.76537,1116.928409,65146.76537,105.7461445,NA,-389464.7326,778935.4652,64257.31869,64257.31869,64257.31869,NA,NA,-390554.2317,781110.4634,-23287.6638,-25462.662,10879.71179,10879.71179,5000000,NA,98895.58751,-377892.7433,755791.4865,-143.6851626,23143.97863,25318.97683
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0t120,4,2031.435091,1338.480943,78983.11342,10.01476768,1000,-384065.7867,768141.5735,65913.003,143.1159324,65913.003,21.23507063,NA,-395004.9361,790015.8721,64914.35492,64914.35492,64914.35492,NA,NA,-396346.4012,792694.8024,-21874.29865,-24553.22895,8611.373173,8611.373173,93867.26492,NA,7393.79372,-383516.9795,767039.9591,1101.614398,22975.91304,25654.84335
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0t120,5,9818.384755,43958.13896,97280.50549,60.34983589,9248.2428,-379917.761,759845.522,65330.58554,860.9322772,65330.58554,92.63652608,NA,-391480.6143,782967.2287,64370.74619,64370.74619,64370.74619,NA,NA,-392751.6265,785505.253,-23121.70663,-25659.73093,8489.799601,8489.799601,92696.47051,NA,7156.409806,-379947.8062,759901.6124,-56.09036911,23065.61626,25603.64056
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0t120,1,11532.2776,616.8002692,3178244.662,43.78031638,94395.76129,-379624.3186,759258.6372,65156.13906,461.2062656,65156.13906,71.55012117,NA,-391041.1993,782088.3986,63912.03747,63912.03747,63912.03747,NA,NA,-393068.8449,786139.6899,-22829.76144,-26881.05272,6295.785562,6295.785562,87172.63942,NA,4533.994299,-379736.9434,759479.8868,-221.2495976,22608.51184,26659.80312
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0t120,2,11657.8889,133.6917037,2995881.138,14.41328516,93887.30717,-383462.6372,766935.2744,65718.61982,458.1688436,65718.61982,71.69846345,NA,-394902.6355,789811.271,64454.27395,64454.27395,64454.27395,NA,NA,-396987.8624,793977.7247,-22875.99667,-27042.45037,6308.142837,6308.142837,87494.96397,NA,4472.563211,-383579.2656,767164.5312,-229.2567889,22646.73988,26813.19358
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0t120,3,11561.39942,673.5648444,3011121.435,43.70681188,92994.7379,-385041.3138,770092.6277,66102.4933,480.1043203,66102.4933,71.63895171,NA,-396689.0138,793384.0277,64889.9039,64889.9039,64889.9039,NA,NA,-398624.9216,797251.8432,-23291.39999,-27159.21556,6633.307344,6633.307344,89270.35888,NA,4894.283466,-385119.4544,770244.9088,-152.2811433,23139.11885,27006.93442
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0t120,4,9731.38015,1961.883041,101780.0222,71.00838541,9959.355641,-381791.9948,763593.9895,65842.34809,103.6023608,65842.34809,18.56776871,NA,-393686.4316,787378.8632,64713.31052,64713.31052,64713.31052,NA,NA,-395421.3598,790844.7197,-23784.8737,-27250.7302,7105.601772,7105.601772,91883.1777,NA,5742.484649,-381874.5877,763755.1753,-161.1858443,23623.68785,27089.54435
