gentime,NeAnc,td,lambda,maxn,data,sampn,maf,Model,scheme,Nec,Neh,lnL,AIC_cons,Nec_change,Neh_change,T,lnL_change,AIC_change,delta,verdict
g1,n10e3,constant,constant,n500,wgs,n50,nomaf,Constant,all,1010.498914,1010.498914,-1389299.554,2778601.107,1069.688965,996.5592845,94.89317871,-1389281.186,2778568.372,32.735,WRONGO
g1,n10e3,constant,constant,n500,wgs,n50,nomaf,Constant,t0,991.9493125,991.9493125,-519754.581,1039511.162,1017.6756,991.2471739,115.1293325,-519752.3611,1039510.722,0.44,WRONGO
g1,n10e3,constant,constant,n500,wgs,n50,nomaf,Constant,t0t120,1015.193431,1015.193431,-844183.0109,1688368.022,1061.191363,1001.973121,119.7766776,-844169.3634,1688344.727,23.295,WRONGO
g1,n10e3,constant,constant,n500,wgs,n50,nomaf,Constant,all,999.1566804,999.1566804,-1373528.941,2747059.882,1027.110204,992.4872428,94.81476315,-1373524.631,2747055.262,4.62,WRONGO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,990.0534552,990.0534552,-1138.82103,2279.642061,298.920235,1034.083834,119.9997308,-1125.020787,2256.041574,23.600487,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,732.8438645,732.8438645,-2155.009026,4312.018051,330.3281045,1065.651791,108.7262578,-2135.866428,4277.732855,34.285196,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,all,706.9873627,706.9873627,-3671.865267,7345.730535,391.654557,971.4107683,108.4636208,-3659.132628,7324.265256,21.465279,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,868.3771206,868.3771206,-1039.196433,2080.392866,68.21047719,905.3682826,20.20103653,-1017.737253,2041.474506,38.91836,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,658.2581146,658.2581146,-1972.124041,3946.248082,78.88734875,900.3224666,21.72082975,-1951.072075,3908.144149,38.103933,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,all,684.0854563,684.0854563,-3327.596535,6657.193071,321.6421573,993.0724336,119.9925262,-3310.155546,6626.311091,30.88198,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,895.84584,895.84584,-1143.179216,2288.358433,379.6365681,910.8911906,51.0660057,-1138.405927,2282.811854,5.546579,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,631.3611686,631.3611686,-2249.60598,4501.21196,336.9583539,921.8379148,118.6652227,-2232.733445,4471.46689,29.74507,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,all,599.3078859,599.3078859,-3701.100097,7404.200195,338.3949289,935.0351209,85.58895551,-3678.433877,7362.867754,41.332441,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,939.6546491,939.6546491,-1095.353368,2192.706735,300.7901658,984.4955581,119.8535089,-1082.844057,2171.688113,21.018622,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,628.3755079,628.3755079,-2174.904122,4351.808244,294.0388474,979.1060226,119.9904109,-2151.758091,4309.516182,42.292062,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,all,677.5985585,677.5985585,-3648.193995,7298.387989,353.1683321,989.5963568,99.39259114,-3629.95812,7265.916241,32.471748,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,882.4845705,882.4845705,-1094.25575,2190.5115,65.38915006,904.210532,10.00352431,-1080.635186,2167.270371,23.241129,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,657.39776,657.39776,-2128.710462,4259.420923,345.9831385,949.9696165,119.8615819,-2112.765872,4231.531744,27.889179,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n100,nomaf,Constant,all,689.3235042,689.3235042,-3567.415466,7136.830932,317.5779608,1029.721201,119.9997446,-3546.414755,7098.829511,38.001421,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,907.7727564,907.7727564,-5326.619546,10655.23909,225.9058483,963.3033431,93.21420183,-5243.072894,10492.14579,163.0933,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,655.0627581,655.0627581,-10442.38457,20886.76913,283.610336,1029.789777,115.5316729,-10321.09948,20648.19896,238.57017,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,all,663.1756528,663.1756528,-17576.18502,35154.37003,344.9089482,978.3395511,102.0717842,-17485.6649,34977.3298,177.04023,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,932.2726046,932.2726046,-5488.979524,10979.95905,189.36972,967.6588531,56.04588978,-5408.923682,10823.84736,156.11169,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,647.3390362,647.3390362,-10629.74437,21261.48874,223.7452291,978.8756404,79.36285986,-10509.79178,21025.58356,235.90518,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,all,672.1729565,672.1729565,-17829.5457,35661.09139,293.6854892,1026.573061,119.9833548,-17711.86248,35429.72495,231.36644,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,937.5835554,937.5835554,-5614.488591,11230.97718,270.25765,988.2724897,100.7833191,-5541.583057,11089.16611,141.81107,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,632.7123512,632.7123512,-10915.643,21833.286,218.8217017,971.4611338,79.2210201,-10790.41322,21586.82644,246.45956,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,all,666.4810148,666.4810148,-18306.05247,36614.10493,284.4730068,1046.622455,119.9925685,-18174.88548,36355.77096,258.33397,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,929.9482311,929.9482311,-5501.46288,11004.92576,316.2839616,977.4122315,117.3030959,-5442.841457,10891.68291,113.24285,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,653.1895108,653.1895108,-10604.92311,21211.84622,307.304312,1002.979669,119.7938269,-10497.52696,21001.05391,210.79231,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,all,677.9087844,677.9087844,-17739.75058,35481.50117,307.189592,1010.733738,119.9932574,-17637.19173,35280.38346,201.11771,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,924.0374692,924.0374692,-5585.738626,11173.47725,322.5344081,964.91878,107.3292546,-5531.382657,11068.76531,104.71194,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,629.9187526,629.9187526,-10737.95649,21477.91299,322.2321442,936.3336768,119.9647982,-10647.40256,21300.80513,177.10786,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n100,nomaf,Constant,all,662.9433205,662.9433205,-17930.64711,35863.29422,309.8435283,983.3035773,119.9436702,-17829.35993,35664.71987,198.57435,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0,959.7135379,959.7135379,-571926.5855,1143855.171,302.3036149,1012.201963,119.4112922,-565042.5236,1130091.047,13764.124,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,657.270267,657.270267,-1095381.561,2190765.123,310.6471252,1005.199919,116.8935183,-1084676.035,2169358.07,21407.053,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,all,674.2903195,674.2903195,-1845311.731,3690625.462,318.9339265,1009.114782,117.1013265,-1835029.625,3670065.25,20560.212,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0,961.8508763,961.8508763,-578886.7252,1157775.45,299.5930203,1010.03807,105.4410407,-572194.0071,1144394.014,13381.436,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,654.5616536,654.5616536,-1105657.737,2211317.475,312.3567953,1011.134654,119.7280994,-1094681.247,2189368.494,21948.981,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,all,680.8517522,680.8517522,-1861055.664,3722113.329,303.8878522,1037.646946,119.9316938,-1849485.231,3698976.463,23136.866,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0,943.6763531,943.6763531,-564988.1679,1129978.336,298.8553414,993.5214242,114.3378866,-558325.4397,1116656.879,13321.457,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,639.4602754,639.4602754,-1091604.727,2183211.454,300.6521695,997.4822856,119.8023259,-1080218.052,2160442.104,22769.35,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,all,667.1618639,667.1618639,-1838587.208,3677176.417,305.4035571,1002.371771,119.8501085,-1827850.576,3655707.151,21469.266,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0,951.3116566,951.3116566,-568060.7053,1136123.411,300.8117699,1005.300229,119.5689116,-561188.9158,1122383.832,13739.579,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,641.1539695,641.1539695,-1098887.551,2197777.101,304.3867421,996.0196142,119.9886935,-1087698.301,2175402.601,22374.5,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,all,663.2980733,663.2980733,-1846321.836,3692645.672,301.4657465,1006.499323,119.832056,-1835116.706,3670239.412,22406.26,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0,942.0214368,942.0214368,-566012.4716,1132026.943,316.7934455,991.4826477,119.1074513,-559829.0878,1119664.176,12362.767,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,655.827529,655.827529,-1090376.208,2180754.416,304.8618968,1003.406415,115.1968737,-1079524.154,2159054.308,21700.108,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n100,nomaf,Constant,all,677.1689305,677.1689305,-1834561.382,3669124.764,305.7808442,1020.386414,119.9974591,-1823641.369,3647288.739,21836.025,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,895.6678641,895.6678641,-1388.482367,2778.964735,373.6355176,913.1243729,63.15188264,-1379.839322,2765.678644,13.286091,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,597.5627346,597.5627346,-2807.662028,5617.324056,327.9757033,889.3865836,119.8839946,-2785.233262,5576.466524,40.857532,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,all,573.6919858,573.6919858,-4871.841669,9745.683339,334.5505633,966.6110705,87.47142668,-4834.175009,9674.350017,71.333322,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,932.9569949,932.9569949,-1317.546731,2637.093462,298.2729569,978.9708508,119.9624708,-1300.414738,2606.829476,30.263986,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,635.4893444,635.4893444,-2708.219998,5418.439996,233.4598586,973.0491834,80.26411615,-2675.529307,5357.058615,61.381381,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,all,624.6055312,624.6055312,-4738.11491,9478.229821,332.2825489,973.97375,106.878225,-4707.698615,9421.39723,56.832591,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,991.8836599,991.8836599,-1380.796755,2763.59351,304.5218216,1042.149803,119.9505681,-1361.935566,2729.871132,33.722378,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,707.1185935,707.1185935,-2703.012409,5408.024819,356.9318777,1056.745112,118.9180971,-2678.672844,5363.345689,44.67913,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,all,633.523826,633.523826,-4756.428297,9514.856594,346.5366938,922.8025014,119.9388215,-4733.449975,9472.89995,41.956644,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,886.0340886,886.0340886,-1336.625257,2675.250513,154.3475137,911.3289332,24.37043731,-1316.944378,2639.888756,35.361757,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,637.8653053,637.8653053,-2676.338955,5354.677911,176.829726,916.1589753,49.31378161,-2646.611612,5299.223223,55.454688,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,all,621.0708212,621.0708212,-4644.249913,9290.499825,311.64884,988.0075745,119.9878701,-4610.294763,9226.589525,63.9103,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,873.2445635,873.2445635,-1261.203777,2524.407554,239.8151119,923.7598076,95.32504247,-1241.022607,2488.045214,36.36234,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,668.8587884,668.8587884,-2519.154883,5040.309766,253.8379709,1037.578588,91.53521253,-2486.822331,4979.644662,60.665104,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n200,nomaf,Constant,all,606.2647239,606.2647239,-4359.254991,8720.509982,291.9348607,979.9787276,119.9999354,-4325.103177,8656.206354,64.303628,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0,926.5291326,926.5291326,-6657.424463,13316.84893,261.0072423,961.9949526,72.90228708,-6569.95384,13145.90768,170.94125,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0t120,627.6929443,627.6929443,-13393.53124,26789.06248,311.0259942,980.4869993,119.5580388,-13254.51675,26515.03351,274.02897,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,all,647.6797145,647.6797145,-23043.23506,46088.47012,313.9679623,1036.398952,118.3746567,-22871.87593,45749.75185,338.71827,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0,908.2063865,908.2063865,-6430.444633,12862.88927,257.4738683,969.4809752,119.8404225,-6325.005597,12656.01119,206.87808,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0t120,625.0701941,625.0701941,-13104.96713,26211.93426,275.3431098,1035.001995,116.9505319,-12931.33511,25868.67021,343.26405,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,all,637.9326279,637.9326279,-22797.52007,45597.04015,312.3094434,1007.951679,118.9050461,-22634.11992,45274.23983,322.80032,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0,931.3752707,931.3752707,-6637.608529,13277.21706,239.4743645,972.3682394,82.91395015,-6532.796015,13071.59203,205.62503,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0t120,633.9951213,633.9951213,-13380.63809,26763.27618,246.4379894,987.8296941,88.87440843,-13218.70706,26443.41412,319.86206,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,all,655.4318966,655.4318966,-23037.47903,46076.95806,313.3310942,1041.120393,119.9478228,-22864.75935,45735.5187,341.43936,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0,924.3062921,924.3062921,-6794.06286,13590.12572,331.3914742,965.2517739,111.5229148,-6721.230264,13448.46053,141.66519,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0t120,611.4696219,611.4696219,-13556.69089,27115.38178,314.6529794,940.8164057,119.9207652,-13426.57014,26859.14028,256.2415,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,all,657.0142771,657.0142771,-23175.99374,46353.98748,324.6894339,1027.540919,119.9848767,-23015.20587,46036.41173,317.57575,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0,935.8025768,935.8025768,-6787.962917,13577.92583,289.9409059,989.0280458,115.8919579,-6692.750205,13391.50041,186.42542,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,t0t120,597.9926262,597.9926262,-13713.30477,27428.60955,266.8151855,969.4883892,108.0698068,-13547.99304,27101.98609,326.62346,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n200,nomaf,Constant,all,635.0162273,635.0162273,-23776.79864,47555.59729,294.8952626,1054.679068,119.9997616,-23574.83383,47155.66766,399.92963,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0,957.5817414,957.5817414,-308209.2719,616420.5437,317.1086935,1006.929765,119.9188214,-306358.3172,612722.6343,3697.9094,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0t120,826.8197939,826.8197939,-544883.6656,1089769.331,272.0995067,1013.186931,91.66247993,-541738.6492,1083483.298,6286.033,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,all,915.8235849,915.8235849,-877910.9809,1755823.962,393.6732166,1006.571665,100.9914232,-876527.4,1753060.8,2763.162,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0,946.3407581,946.3407581,-304999.0435,610000.087,253.5342787,996.9155928,92.53372342,-302839.9912,605685.9824,4314.1046,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0t120,789.3295759,789.3295759,-542931.7538,1085865.508,270.7509779,1000.757522,105.1051255,-539065.9201,1078137.84,7727.668,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,all,907.7622141,907.7622141,-876200.6396,1752403.279,383.4381009,1001.612158,100.9043069,-874722.5711,1749451.142,2952.137,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0,957.4329379,957.4329379,-308701.6053,617405.2107,307.6137553,1009.818581,119.4379629,-306701.8704,613409.7408,3995.4699,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0t120,797.9979491,797.9979491,-549541.1177,1099084.235,307.0034019,1009.784116,119.8828649,-545866.8939,1091739.788,7344.447,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,all,903.521417,903.521417,-886986.128,1773974.256,340.279726,1016.248144,101.066222,-884961.1992,1769928.398,4045.858,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0,952.356613,952.356613,-305782.6282,611567.2565,279.2996924,1002.300341,103.5955614,-303725.6459,607457.2918,4109.9647,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0t120,779.0413584,779.0413584,-545043.9694,1090089.939,248.0356407,1001.335096,99.7959219,-540908.067,1081822.134,8267.805,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,all,896.1194595,896.1194595,-880892.4604,1761786.921,294.5706154,1009.841174,119.5174277,-878733.2473,1757472.495,4314.426,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0,941.8024246,941.8024246,-303641.0179,607284.0358,280.6888151,990.0870071,99.90196239,-301705.2103,603416.4207,3867.6151,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,t0t120,781.4095531,781.4095531,-537580.3626,1075162.725,114.7377952,987.6248231,42.51857322,-533478.5017,1066963.003,8199.722,RIGHTO
g1,n10e3,td100,l99,n500,wgs,n20,nomaf,Constant,all,908.1029721,908.1029721,-872746.0122,1745494.024,328.514775,1007.068911,119.9813112,-871102.2012,1742210.402,3283.622,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0,993.2140194,993.2140194,-903.9055448,1809.81109,277.1385393,1045.353887,119.9456956,-893.7611071,1793.522214,16.288876,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0t120,827.0228767,827.0228767,-1655.182916,3312.365831,39.85615418,1070.031481,11.43329696,-1641.565722,3289.131443,23.234388,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,all,815.813347,815.813347,-2730.857465,5463.714929,366.5253968,1081.322405,97.95274431,-2719.677664,5445.355328,18.359601,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0,900.7999458,900.7999458,-906.8423362,1815.684672,158.3805983,912.8800959,10.00096019,-904.3944528,1814.788906,0.895766,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0t120,624.1545963,624.1545963,-1707.022565,3416.04513,334.8267592,861.8749134,119.9576028,-1697.065377,3400.130755,15.914375,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,all,660.3720918,660.3720918,-2830.853983,5663.707966,235.688456,963.2427828,119.8846611,-2812.625183,5631.250366,32.4576,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0,872.6018576,872.6018576,-836.8690665,1675.738133,26.27573279,917.1491187,10.00290565,-820.176026,1646.352052,29.386081,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0t120,740.4734375,740.4734375,-1504.927233,3011.854466,58.73377665,955.6350147,15.83050889,-1493.778845,2993.557689,18.296777,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,all,770.8381349,770.8381349,-2519.809202,5041.618403,347.042308,980.3744984,119.9807792,-2511.933548,5029.867095,11.751308,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0,936.5331164,936.5331164,-869.5048572,1741.009714,347.106034,951.5995172,119.8493238,-864.1287379,1734.257476,6.752238,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0t120,683.9585153,683.9585153,-1661.092521,3324.185042,298.4160755,1005.174263,119.5736372,-1645.397814,3296.795629,27.389413,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,all,774.5287858,774.5287858,-2696.940921,5395.881843,430.2607705,1009.369216,80.71696963,-2687.669176,5381.338352,14.543491,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0,880.1064335,880.1064335,-869.1960035,1740.392007,93.71171084,894.828039,10.61126178,-864.7458163,1735.491633,4.900374,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,t0t120,657.6552928,657.6552928,-1605.062002,3212.124003,348.1542314,889.6527619,119.4574029,-1595.796349,3197.592697,14.531306,RIGHTO
g1,n10e3,td100,l99,n500,rad10k,n50,nomaf,Constant,all,735.7392801,735.7392801,-2678.413702,5358.827403,331.6291427,961.8913926,119.9980695,-2669.060885,5344.121769,14.705634,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n50,nomaf,Constant,t0,908.3397736,908.3397736,-4253.355128,8508.710256,226.528242,962.7096739,91.08390001,-4199.87666,8405.753321,102.956935,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n50,nomaf,Constant,t0t120,701.8275175,701.8275175,-7975.540098,15953.0802,287.3677083,1003.965386,106.5431062,-7904.716172,15815.43234,137.64786,RIGHTO
g1,n10e3,td100,l99,n500,rad50k,n50,nomaf,Constant,all,732.6280486,732.6280486,-13223.361,26448.72201,316.5938143,1000.466482,105.5399291,-13162.80191,26331.60382,117.11819,RIGHTO
