gentime,nhist,td,l,nsamp,nloc,scheme,it,timepoint,maf,Ne
1,1.00E+05,160,99,200,10k,serial,3,t30,0.05,25276.8
1,1.00E+05,160,99,200,10k,serial,4,t30,0.05,13380.1
1,1.00E+05,160,99,200,10k,serial,5,t30,0.05,10472.3
1,1.00E+05,160,99,200,10k,serial,1,t60,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,2,t60,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,3,t60,0.05,8798.4
1,1.00E+05,160,99,200,10k,serial,4,t60,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,5,t60,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,1,t90,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,2,t90,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,3,t90,0.05,36298.1
1,1.00E+05,160,99,200,10k,serial,4,t90,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,5,t90,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,1,t120,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,2,t120,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,3,t120,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,4,t120,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,5,t120,0.05,Infinite
1,1.00E+05,160,99,200,50k,2samp,1,t0,0.05,40148.9
1,1.00E+05,160,99,200,50k,2samp,2,t0,0.05,9121.4
1,1.00E+05,160,99,200,50k,2samp,3,t0,0.05,2574.4
1,1.00E+05,160,99,200,50k,2samp,4,t0,0.05,2359.9
1,1.00E+05,160,99,200,50k,2samp,5,t0,0.05,Infinite
1,1.00E+05,160,99,200,50k,2samp,1,t120,0.05,10883.2
1,1.00E+05,160,99,200,50k,2samp,2,t120,0.05,634539.6
1,1.00E+05,160,99,200,50k,2samp,3,t120,0.05,5843.9
1,1.00E+05,160,99,200,50k,2samp,4,t120,0.05,23315.3
1,1.00E+05,160,99,200,50k,2samp,5,t120,0.05,8621.8
1,1.00E+05,160,99,200,50k,serial,1,t0,0.05,7319.1
1,1.00E+05,160,99,200,50k,serial,2,t0,0.05,13877.8
1,1.00E+05,160,99,200,50k,serial,3,t0,0.05,13538.9
1,1.00E+05,160,99,200,50k,serial,4,t0,0.05,5971.3
1,1.00E+05,160,99,200,50k,serial,5,t0,0.05,218288.4
1,1.00E+05,160,99,200,50k,serial,1,t30,0.05,27199.6
1,1.00E+05,160,99,200,50k,serial,2,t30,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,3,t30,0.05,35324.7
1,1.00E+05,160,99,200,50k,serial,4,t30,0.05,21025
1,1.00E+05,160,99,200,50k,serial,5,t30,0.05,8252.5
1,1.00E+05,160,99,200,50k,serial,1,t60,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,2,t60,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,3,t60,0.05,35138.9
1,1.00E+05,160,99,200,50k,serial,4,t60,0.05,13711.3
1,1.00E+05,160,99,200,50k,serial,5,t60,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,1,t90,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,2,t90,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,3,t90,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,4,t90,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,5,t90,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,1,t120,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,2,t120,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,3,t120,0.05,Infinite
1,1.00E+05,160,99,200,50k,serial,4,t120,0.05,364714.8
1,1.00E+05,160,99,200,50k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,2samp,1,t0,0.05,96
1,1.00E+04,190,95,50,10k,2samp,2,t0,0.05,207.6
1,1.00E+04,190,95,50,10k,2samp,3,t0,0.05,Infinite
1,1.00E+04,190,95,50,10k,2samp,4,t0,0.05,368
1,1.00E+04,190,95,50,10k,2samp,5,t0,0.05,Infinite
1,1.00E+04,190,95,50,10k,2samp,1,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,2samp,2,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,2samp,3,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,2samp,4,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,2samp,5,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,1,t0,0.05,387.6
1,1.00E+04,190,95,50,10k,serial,2,t0,0.05,935.3
1,1.00E+04,190,95,50,10k,serial,3,t0,0.05,7380.7
1,1.00E+04,190,95,50,10k,serial,4,t0,0.05,482.7
1,1.00E+04,190,95,50,10k,serial,5,t0,0.05,520.5
1,1.00E+04,190,95,50,10k,serial,1,t30,0.05,752.3
1,1.00E+04,190,95,50,10k,serial,2,t30,0.05,1282.6
1,1.00E+04,190,95,50,10k,serial,3,t30,0.05,620.6
1,1.00E+04,190,95,50,10k,serial,4,t30,0.05,1759.6
1,1.00E+04,190,95,50,10k,serial,5,t30,0.05,499.2
1,1.00E+04,190,95,50,10k,serial,1,t60,0.05,96
1,1.00E+04,190,95,50,10k,serial,2,t60,0.05,207.6
1,1.00E+04,190,95,50,10k,serial,3,t60,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,4,t60,0.05,368
1,1.00E+04,190,95,50,10k,serial,5,t60,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,1,t90,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,3,t90,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,4,t90,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,5,t90,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,1,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,3,t120,0.05,920.5
1,1.00E+04,190,95,50,10k,serial,4,t120,0.05,Infinite
1,1.00E+04,190,95,50,10k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,1,t0,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,2,t0,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,3,t0,0.05,10443.7
1,1.00E+04,190,95,50,50k,2samp,4,t0,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,5,t0,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,1,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,2,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,3,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,4,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,2samp,5,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,1,t0,0.05,291
1,1.00E+04,190,95,50,50k,serial,2,t0,0.05,965.6
1,1.00E+04,190,95,50,50k,serial,3,t0,0.05,201.1
1,1.00E+04,190,95,50,50k,serial,4,t0,0.05,460.6
1,1.00E+04,190,95,50,50k,serial,5,t0,0.05,266.2
1,1.00E+04,190,95,50,50k,serial,1,t30,0.05,13021.9
1,1.00E+04,190,95,50,50k,serial,2,t30,0.05,5682.7
1,1.00E+04,190,95,50,50k,serial,3,t30,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,4,t30,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,5,t30,0.05,6835.1
1,1.00E+04,190,95,50,50k,serial,1,t60,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,2,t60,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,3,t60,0.05,10443.7
1,1.00E+04,190,95,50,50k,serial,4,t60,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,5,t60,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,1,t90,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,3,t90,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,4,t90,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,5,t90,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,1,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,3,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,4,t120,0.05,Infinite
1,1.00E+04,190,95,50,50k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,95,100,10k,2samp,1,t0,0.05,149.8
1,1.00E+04,190,95,100,10k,2samp,2,t0,0.05,270.6
1,1.00E+04,190,95,100,10k,2samp,3,t0,0.05,225.8
1,1.00E+04,190,95,100,10k,2samp,4,t0,0.05,465.2
1,1.00E+04,190,95,100,10k,2samp,5,t0,0.05,184.7
1,1.00E+04,190,95,100,10k,2samp,1,t120,0.05,563.5
1,1.00E+04,190,95,100,10k,2samp,2,t120,0.05,Infinite
1,1.00E+04,190,95,100,10k,2samp,3,t120,0.05,1219.3
1,1.00E+04,190,95,100,10k,2samp,4,t120,0.05,821.7
1,1.00E+04,190,95,100,10k,2samp,5,t120,0.05,1450.8
1,1.00E+04,190,95,100,10k,serial,1,t0,0.05,266.8
1,1.00E+04,190,95,100,10k,serial,2,t0,0.05,617.6
1,1.00E+04,190,95,100,10k,serial,3,t0,0.05,481.1
1,1.00E+04,190,95,100,10k,serial,4,t0,0.05,668.4
1,1.00E+04,190,95,100,10k,serial,5,t0,0.05,267.2
1,1.00E+04,190,95,100,10k,serial,1,t30,0.05,668.3
1,1.00E+04,190,95,100,10k,serial,2,t30,0.05,852.7
1,1.00E+04,190,95,100,10k,serial,3,t30,0.05,828.6
1,1.00E+04,190,95,100,10k,serial,4,t30,0.05,2973.2
1,1.00E+04,190,95,100,10k,serial,5,t30,0.05,22995.5
1,1.00E+04,190,95,100,10k,serial,1,t60,0.05,384.4
1,1.00E+04,190,95,100,10k,serial,2,t60,0.05,389.5
1,1.00E+04,190,95,100,10k,serial,3,t60,0.05,373.4
1,1.00E+04,190,95,100,10k,serial,4,t60,0.05,369.2
1,1.00E+04,190,95,100,10k,serial,5,t60,0.05,982.9
1,1.00E+04,190,95,100,10k,serial,1,t90,0.05,Infinite
1,1.00E+04,190,95,100,10k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,95,100,10k,serial,3,t90,0.05,4671.2
1,1.00E+04,190,95,100,10k,serial,4,t90,0.05,Infinite
1,1.00E+04,190,95,100,10k,serial,5,t90,0.05,Infinite
1,1.00E+04,190,95,100,10k,serial,1,t120,0.05,Infinite
1,1.00E+04,190,95,100,10k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,95,100,10k,serial,3,t120,0.05,343
1,1.00E+04,190,95,100,10k,serial,4,t120,0.05,Infinite
1,1.00E+04,190,95,100,10k,serial,5,t120,0.05,263.4
1,1.00E+04,190,95,100,50k,2samp,1,t0,0.05,205.9
1,1.00E+04,190,95,100,50k,2samp,2,t0,0.05,384.3
1,1.00E+04,190,95,100,50k,2samp,3,t0,0.05,115.4
1,1.00E+04,190,95,100,50k,2samp,4,t0,0.05,198
1,1.00E+04,190,95,100,50k,2samp,5,t0,0.05,218.3
1,1.00E+04,190,95,100,50k,2samp,1,t120,0.05,832.2
1,1.00E+04,190,95,100,50k,2samp,2,t120,0.05,4078.8
1,1.00E+04,190,95,100,50k,2samp,3,t120,0.05,310.7
1,1.00E+04,190,95,100,50k,2samp,4,t120,0.05,395.5
1,1.00E+04,190,95,100,50k,2samp,5,t120,0.05,Infinite
1,1.00E+04,190,95,100,50k,serial,1,t0,0.05,311.2
1,1.00E+04,190,95,100,50k,serial,2,t0,0.05,497.3
1,1.00E+04,190,95,100,50k,serial,3,t0,0.05,308.2
1,1.00E+04,190,95,100,50k,serial,4,t0,0.05,582.4
1,1.00E+04,190,95,100,50k,serial,5,t0,0.05,264.2
1,1.00E+04,190,95,100,50k,serial,1,t30,0.05,3820.8
1,1.00E+04,190,95,100,50k,serial,2,t30,0.05,936.3
1,1.00E+04,190,95,100,50k,serial,3,t30,0.05,3196.2
1,1.00E+04,190,95,100,50k,serial,4,t30,0.05,2728.4
1,1.00E+04,190,95,100,50k,serial,5,t30,0.05,2093.8
1,1.00E+04,190,95,100,50k,serial,1,t60,0.05,348
1,1.00E+04,190,95,100,50k,serial,2,t60,0.05,764.2
1,1.00E+04,190,95,100,50k,serial,3,t60,0.05,171.7
1,1.00E+04,190,95,100,50k,serial,4,t60,0.05,389.1
1,1.00E+04,190,95,100,50k,serial,5,t60,0.05,368.4
1,1.00E+04,190,95,100,50k,serial,1,t90,0.05,Infinite
1,1.00E+04,190,95,100,50k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,95,100,50k,serial,3,t90,0.05,701
1,1.00E+04,190,95,100,50k,serial,4,t90,0.05,223482.7
1,1.00E+04,190,95,100,50k,serial,5,t90,0.05,Infinite
1,1.00E+04,190,95,100,50k,serial,1,t120,0.05,462.2
1,1.00E+04,190,95,100,50k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,95,100,50k,serial,3,t120,0.05,639.9
1,1.00E+04,190,95,100,50k,serial,4,t120,0.05,6255
1,1.00E+04,190,95,100,50k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,95,200,10k,2samp,1,t0,0.05,283.7
1,1.00E+04,190,95,200,10k,2samp,2,t0,0.05,283.5
1,1.00E+04,190,95,200,10k,2samp,3,t0,0.05,295.6
1,1.00E+04,190,95,200,10k,2samp,4,t0,0.05,389.3
1,1.00E+04,190,95,200,10k,2samp,5,t0,0.05,303.9
1,1.00E+04,190,95,200,10k,2samp,1,t120,0.05,1990.2
1,1.00E+04,190,95,200,10k,2samp,2,t120,0.05,4068.7
1,1.00E+04,190,95,200,10k,2samp,3,t120,0.05,Infinite
1,1.00E+04,190,95,200,10k,2samp,4,t120,0.05,683
1,1.00E+04,190,95,200,10k,2samp,5,t120,0.05,529.5
1,1.00E+04,190,95,200,10k,serial,1,t0,0.05,259.6
1,1.00E+04,190,95,200,10k,serial,2,t0,0.05,299.5
1,1.00E+04,190,95,200,10k,serial,3,t0,0.05,290.9
1,1.00E+04,190,95,200,10k,serial,4,t0,0.05,303.9
1,1.00E+04,190,95,200,10k,serial,5,t0,0.05,225.9
1,1.00E+04,190,95,200,10k,serial,1,t30,0.05,867.6
1,1.00E+04,190,95,200,10k,serial,2,t30,0.05,761.1
1,1.00E+04,190,95,200,10k,serial,3,t30,0.05,719.2
1,1.00E+04,190,95,200,10k,serial,4,t30,0.05,925
1,1.00E+04,190,95,200,10k,serial,5,t30,0.05,1273.1
1,1.00E+04,190,95,200,10k,serial,1,t60,0.05,344.9
1,1.00E+04,190,95,200,10k,serial,2,t60,0.05,576.1
1,1.00E+04,190,95,200,10k,serial,3,t60,0.05,370.1
1,1.00E+04,190,95,200,10k,serial,4,t60,0.05,552
1,1.00E+04,190,95,200,10k,serial,5,t60,0.05,392.7
1,1.00E+04,190,95,200,10k,serial,1,t90,0.05,1593.5
1,1.00E+04,190,95,200,10k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,95,200,10k,serial,3,t90,0.05,Infinite
1,1.00E+04,190,95,200,10k,serial,4,t90,0.05,41350
1,1.00E+04,190,95,200,10k,serial,5,t90,0.05,1678.7
1,1.00E+04,190,95,200,10k,serial,1,t120,0.05,9477.4
1,1.00E+04,190,95,200,10k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,95,200,10k,serial,3,t120,0.05,611
1,1.00E+04,190,95,200,10k,serial,4,t120,0.05,Infinite
1,1.00E+04,190,95,200,10k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,95,200,50k,2samp,1,t0,0.05,258.2
1,1.00E+04,190,95,200,50k,2samp,2,t0,0.05,299.8
1,1.00E+04,190,95,200,50k,2samp,3,t0,0.05,180
1,1.00E+04,190,95,200,50k,2samp,4,t0,0.05,387.7
1,1.00E+04,190,95,200,50k,2samp,5,t0,0.05,234
1,1.00E+04,190,95,200,50k,2samp,1,t120,0.05,2603
1,1.00E+04,190,95,200,50k,2samp,2,t120,0.05,2268.2
1,1.00E+04,190,95,200,50k,2samp,3,t120,0.05,1001.4
1,1.00E+04,190,95,200,50k,2samp,4,t120,0.05,786.6
1,1.00E+04,190,95,200,50k,2samp,5,t120,0.05,3026.6
1,1.00E+04,190,95,200,50k,serial,1,t0,0.05,249
1,1.00E+04,190,95,200,50k,serial,2,t0,0.05,252.2
1,1.00E+04,190,95,200,50k,serial,3,t0,0.05,241.9
1,1.00E+04,190,95,200,50k,serial,4,t0,0.05,299.7
1,1.00E+04,190,95,200,50k,serial,5,t0,0.05,229.6
1,1.00E+04,190,95,200,50k,serial,1,t30,0.05,982.5
1,1.00E+04,190,95,200,50k,serial,2,t30,0.05,875.7
1,1.00E+04,190,95,200,50k,serial,3,t30,0.05,1289.1
1,1.00E+04,190,95,200,50k,serial,4,t30,0.05,1184.9
1,1.00E+04,190,95,200,50k,serial,5,t30,0.05,1094.2
1,1.00E+04,190,95,200,50k,serial,1,t60,0.05,354
1,1.00E+04,190,95,200,50k,serial,2,t60,0.05,478
1,1.00E+04,190,95,200,50k,serial,3,t60,0.05,268.5
1,1.00E+04,190,95,200,50k,serial,4,t60,0.05,581.2
1,1.00E+04,190,95,200,50k,serial,5,t60,0.05,301
1,1.00E+04,190,95,200,50k,serial,1,t90,0.05,Infinite
1,1.00E+04,190,95,200,50k,serial,2,t90,0.05,18527.7
1,1.00E+04,190,95,200,50k,serial,3,t90,0.05,2023.8
1,1.00E+04,190,95,200,50k,serial,4,t90,0.05,1959.8
1,1.00E+04,190,95,200,50k,serial,5,t90,0.05,7797.7
1,1.00E+04,190,95,200,50k,serial,1,t120,0.05,1659.8
1,1.00E+04,190,95,200,50k,serial,2,t120,0.05,2914
1,1.00E+04,190,95,200,50k,serial,3,t120,0.05,1005.3
1,1.00E+04,190,95,200,50k,serial,4,t120,0.05,2753.3
1,1.00E+04,190,95,200,50k,serial,5,t120,0.05,2619.9
1,1.00E+04,190,99,50,10k,2samp,1,t0,0.05,Infinite
1,1.00E+04,190,99,50,10k,2samp,2,t0,0.05,192.6
1,1.00E+04,190,99,50,10k,2samp,3,t0,0.05,Infinite
1,1.00E+04,190,99,50,10k,2samp,4,t0,0.05,Infinite
1,1.00E+04,190,99,50,10k,2samp,5,t0,0.05,Infinite
1,1.00E+04,190,99,50,10k,2samp,1,t120,0.05,277.6
1,1.00E+04,190,99,50,10k,2samp,2,t120,0.05,Infinite
1,1.00E+04,190,99,50,10k,2samp,3,t120,0.05,73.3
1,1.00E+04,190,99,50,10k,2samp,4,t120,0.05,Infinite
1,1.00E+04,190,99,50,10k,2samp,5,t120,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,1,t0,0.05,882.7
1,1.00E+04,190,99,50,10k,serial,2,t0,0.05,458.4
1,1.00E+04,190,99,50,10k,serial,3,t0,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,4,t0,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,5,t0,0.05,341.7
1,1.00E+04,190,99,50,10k,serial,1,t30,0.05,7569.1
1,1.00E+04,190,99,50,10k,serial,2,t30,0.05,248.4
1,1.00E+04,190,99,50,10k,serial,3,t30,0.05,418.4
1,1.00E+04,190,99,50,10k,serial,4,t30,0.05,649.5
1,1.00E+04,190,99,50,10k,serial,5,t30,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,1,t60,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,2,t60,0.05,192.6
1,1.00E+04,190,99,50,10k,serial,3,t60,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,4,t60,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,5,t60,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,1,t90,0.05,277.6
1,1.00E+04,190,99,50,10k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,3,t90,0.05,73.3
1,1.00E+04,190,99,50,10k,serial,4,t90,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,5,t90,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,1,t120,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,3,t120,0.05,Infinite
1,1.00E+04,190,99,50,10k,serial,4,t120,0.05,124.4
1,1.00E+04,190,99,50,10k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,1,t0,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,2,t0,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,3,t0,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,4,t0,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,5,t0,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,1,t120,0.05,426.4
1,1.00E+04,190,99,50,50k,2samp,2,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,3,t120,0.05,280
1,1.00E+04,190,99,50,50k,2samp,4,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,2samp,5,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,1,t0,0.05,9758.3
1,1.00E+04,190,99,50,50k,serial,2,t0,0.05,1244.3
1,1.00E+04,190,99,50,50k,serial,3,t0,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,4,t0,0.05,1180
1,1.00E+04,190,99,50,50k,serial,5,t0,0.05,6464
1,1.00E+04,190,99,50,50k,serial,1,t30,0.05,1295
1,1.00E+04,190,99,50,50k,serial,2,t30,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t30,0.05,1363.7
1,1.00E+04,190,99,50,50k,serial,4,t30,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t30,0.05,1184.7
1,1.00E+04,190,99,50,50k,serial,1,t60,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,2,t60,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t60,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,4,t60,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t60,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,1,t90,0.05,426.4
1,1.00E+04,190,99,50,50k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t90,0.05,280
1,1.00E+04,190,99,50,50k,serial,4,t90,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t90,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,1,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,4,t120,0.05,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,99,100,10k,2samp,1,t0,0.05,Infinite
1,1.00E+04,190,99,100,10k,2samp,2,t0,0.05,232.6
1,1.00E+04,190,99,100,10k,2samp,3,t0,0.05,Infinite
1,1.00E+04,190,99,100,10k,2samp,4,t0,0.05,Infinite
1,1.00E+04,190,99,100,10k,2samp,5,t0,0.05,653.3
1,1.00E+04,190,99,100,10k,2samp,1,t120,0.05,161.8
1,1.00E+04,190,99,100,10k,2samp,2,t120,0.05,366.4
1,1.00E+04,190,99,100,10k,2samp,3,t120,0.05,169.8
1,1.00E+04,190,99,100,10k,2samp,4,t120,0.05,4253.5
1,1.00E+04,190,99,100,10k,2samp,5,t120,0.05,198.8
1,1.00E+04,190,99,100,10k,serial,1,t0,0.05,588.3
1,1.00E+04,190,99,100,10k,serial,2,t0,0.05,1471.5
1,1.00E+04,190,99,100,10k,serial,3,t0,0.05,639.9
1,1.00E+04,190,99,100,10k,serial,4,t0,0.05,1114.5
1,1.00E+04,190,99,100,10k,serial,5,t0,0.05,1007.5
1,1.00E+04,190,99,100,10k,serial,1,t30,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t30,0.05,660.6
1,1.00E+04,190,99,100,10k,serial,3,t30,0.05,2325.4
1,1.00E+04,190,99,100,10k,serial,4,t30,0.05,582.8
1,1.00E+04,190,99,100,10k,serial,5,t30,0.05,12957.8
1,1.00E+04,190,99,100,10k,serial,1,t60,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t60,0.05,440.3
1,1.00E+04,190,99,100,10k,serial,3,t60,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,4,t60,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,5,t60,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,1,t90,0.05,171.5
1,1.00E+04,190,99,100,10k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,3,t90,0.05,218
1,1.00E+04,190,99,100,10k,serial,4,t90,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,5,t90,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,1,t120,0.05,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t120,0.05,651.9
1,1.00E+04,190,99,100,10k,serial,3,t120,0.05,443.7
1,1.00E+04,190,99,100,10k,serial,4,t120,0.05,171.3
1,1.00E+04,190,99,100,10k,serial,5,t120,0.05,Infinite
1,1.00E+04,190,99,100,50k,2samp,1,t0,0.05,658.8
1,1.00E+04,190,99,100,50k,2samp,2,t0,0.05,613.7
1,1.00E+04,190,99,100,50k,2samp,3,t0,0.05,766.6
1,1.00E+04,190,99,100,50k,2samp,4,t0,0.05,1295
1,1.00E+04,190,99,100,50k,2samp,5,t0,0.05,465.1
1,1.00E+04,190,99,100,50k,2samp,1,t120,0.05,249.3
1,1.00E+04,190,99,100,50k,2samp,2,t120,0.05,1881.3
1,1.00E+04,190,99,100,50k,2samp,3,t120,0.05,154.1
1,1.00E+04,190,99,100,50k,2samp,4,t120,0.05,230.9
1,1.00E+04,190,99,100,50k,2samp,5,t120,0.05,1231.3
1,1.00E+04,190,99,100,50k,serial,1,t0,0.05,1125.4
1,1.00E+04,190,99,100,50k,serial,2,t0,0.05,4116.4
1,1.00E+04,190,99,100,50k,serial,3,t0,0.05,1700.6
1,1.00E+04,190,99,100,50k,serial,4,t0,0.05,1068.1
1,1.00E+04,190,99,100,50k,serial,5,t0,0.05,1862.8
1,1.00E+04,190,99,100,50k,serial,1,t30,0.05,1604.7
1,1.00E+04,190,99,100,50k,serial,2,t30,0.05,6767.2
1,1.00E+04,190,99,100,50k,serial,3,t30,0.05,1757.8
1,1.00E+04,190,99,100,50k,serial,4,t30,0.05,4733.1
1,1.00E+04,190,99,100,50k,serial,5,t30,0.05,2380.6
1,1.00E+04,190,99,100,50k,serial,1,t60,0.05,6248.8
1,1.00E+04,190,99,100,50k,serial,2,t60,0.05,6115.9
1,1.00E+04,190,99,100,50k,serial,3,t60,0.05,Infinite
1,1.00E+04,190,99,100,50k,serial,4,t60,0.05,Infinite
1,1.00E+04,190,99,100,50k,serial,5,t60,0.05,Infinite
1,1.00E+04,190,99,100,50k,serial,1,t90,0.05,720.9
1,1.00E+04,190,99,100,50k,serial,2,t90,0.05,Infinite
1,1.00E+04,190,99,100,50k,serial,3,t90,0.05,324.4
1,1.00E+04,190,99,100,50k,serial,4,t90,0.05,1546.6
1,1.00E+04,190,99,100,50k,serial,5,t90,0.05,4169
1,1.00E+04,190,99,100,50k,serial,1,t120,0.05,3170.6
1,1.00E+04,190,99,100,50k,serial,2,t120,0.05,Infinite
1,1.00E+04,190,99,100,50k,serial,3,t120,0.05,Infinite
