gentime,NeAnc,td,lambda,maxn,sampn,data,botexp,model,scheme,it,Nh,Nc,Na,Td,Ta,lnL,AIC2C,Nh1C,Nc1C,Na1c,Td1C,Ta1c,lnL1C,AIC1C,NhC,NcC,NaC,TdC,TaC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Nha,Tdh,Tah,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td190,l95,n500,n20,wgs,bot,2change,t0,2,10130.81903,2152.9928,1160.357671,53.99883774,9605.133237,-1779069.933,3558149.866,4197.913733,5000000,4197.913733,119.9935947,NA,-1826396.61,3652799.219,4530.290595,4530.290595,4530.290595,NA,NA,-1838629.014,3677260.028,-94649.353,-119110.162,9573.571979,9573.571979,196.514047,NA,11915.79785,-1779275.365,3558556.729,-406.863,94242.49,118703.299
g1,n10e4,td190,l95,n500,n20,wgs,bot,2change,t0,3,9873.356107,5021.250606,744.3593534,44.95606113,10612.73826,-1784315.033,3568640.067,4154.503917,5000000,4154.503917,119.9955334,NA,-1832810.253,3665626.506,4535.92548,4535.92548,4535.92548,NA,NA,-1846634.217,3693270.433,-96986.439,-124630.366,9695.31997,9695.31997,262.7519829,NA,11699.38337,-1784329.352,3568664.703,-24.636,96961.803,124605.73
g1,n10e4,td190,l95,n500,n20,wgs,bot,2change,t0,4,10134.99125,1901.903236,1211.127187,36.42905399,9484.515297,-1782086.645,3564183.29,4178.972399,5000000,4178.972399,119.9957406,NA,-1830279.55,3660565.101,4532.452181,4532.452181,4532.452181,NA,NA,-1843201.882,3686405.765,-96381.811,-122222.475,9602.898068,9602.898068,33.7988192,NA,12199.92893,-1782201.838,3564409.676,-226.386,96155.425,121996.089
g1,n10e4,td190,l95,n500,n20,wgs,bot,2change,t0,5,9967.971209,3032.660358,840.3088599,48.50127703,10374.07851,-1781899.404,3563808.809,4176.872105,5000000,4176.872105,119.9957771,NA,-1829875.285,3659756.57,4533.034704,4533.034704,4533.034704,NA,NA,-1842882.714,3685767.428,-95947.761,-121958.619,9614.593162,9614.593162,66.30210678,NA,12137.32405,-1781977.218,3563960.436,-151.627,95796.134,121806.992
g1,n10e4,td100,l99,n500,n20,wgs,bot,2change,t0,1,9723.567784,2603.780866,55.81149281,78.79661055,12117.38447,-1767580.885,3535171.769,4233.503856,5000000,4233.503856,120,NA,-1811746.056,3623498.111,4519.435792,4519.435792,4519.435792,NA,NA,-1822452.668,3644907.336,-88326.342,-109735.567,9297.338226,9297.338226,84.62319196,NA,12214.28524,-1768000.633,3536007.265,-835.496,87490.846,108900.071
g1,n10e4,td100,l99,n500,n20,wgs,bot,2change,t0,2,9670.947471,2651.970278,64.82523339,78.70203767,12097.15087,-1763598.953,3527207.907,4227.679113,5000000,4227.679113,120,NA,-1807098.252,3614202.504,4512.740535,4512.740535,4512.740535,NA,NA,-1817777.473,3635556.945,-86994.597,-108349.038,9254.103156,9254.103156,83.60142588,NA,12209.66467,-1763994.586,3527995.171,-787.264,86207.333,107561.774
g1,n10e4,td100,l99,n500,n20,wgs,bot,2change,t0,3,9763.39079,2631.915636,55.0975723,78.79705377,12144.26914,-1772521.033,3545052.067,4242.134415,5000000,4242.134415,120,NA,-1816952.747,3633911.493,4531.606732,4531.606732,4531.606732,NA,NA,-1827764.827,3655531.653,-88859.426,-110479.586,9344.27585,9344.27585,21.62021247,NA,12382.21452,-1772925.251,3545856.502,-804.435,88054.991,109675.151
g1,n10e4,td100,l99,n500,n20,wgs,bot,2change,t0,4,9671.637177,2497.021072,64.81483639,78.68594609,12106.21165,-1762656.395,3525322.791,4233.460642,5000000,4233.460642,119.9477491,NA,-1805730.038,3611466.076,4512.922971,4512.922971,4512.922971,NA,NA,-1816208.233,3632418.465,-86143.285,-107095.674,9219.518053,9219.518053,87.27966322,NA,12207.84776,-1763102.149,3526210.299,-887.508,85255.777,106208.166
g1,n10e4,td100,l99,n500,n20,wgs,bot,2change,t0,5,9753.516312,2928.405769,52.49953497,79.01203857,12116.21074,-1771589.978,3543189.957,4222.596304,5000000,4222.596304,120,NA,-1816742.114,3633490.228,4523.609467,4523.609467,4523.609467,NA,NA,-1827944.478,3655890.955,-90300.271,-112700.998,9371.720488,9371.720488,10,NA,12334.39327,-1771911.603,3543829.206,-639.249,89661.022,112061.749
g1,n10e4,constant,constant,n500,n50,wgs,bot,2change,t0,1,10063.42136,9755.501372,1074.752804,66.60378371,9828.139792,-3037421.058,6074852.115,4322.552055,239415.9169,4322.552055,119.9970215,NA,-3104399.49,6208804.98,4546.569989,4546.569989,4546.569989,NA,NA,-3125147.037,6250296.074,-133952.865,-175443.959,10038.99629,10038.99629,1272.996367,NA,9285.195767,-3037432.159,6074870.319,-18.204,133934.661,175425.755
g1,n10e4,constant,constant,n500,n50,wgs,bot,2change,t0,2,10023.30989,9656.345893,1024.719931,66.49358602,9904.603239,-3028196.403,6056402.805,4307.815325,221980.7051,4307.815325,119.9815969,NA,-3095004.511,6190015.023,4532.579302,4532.579302,4532.579302,NA,NA,-3115599.271,6231200.542,-133612.218,-174797.737,10006.00288,10006.00288,1004.922847,NA,9952.410095,-3028196.953,6056399.906,2.898999999,133615.117,174800.636
g1,n10e4,constant,constant,n500,n50,wgs,bot,2change,t0,3,9966.793226,10555.49298,820.0611237,66.60746976,10401.21138,-3031192.33,6062394.661,4317.682733,251566.7098,4317.682733,119.9991239,NA,-3097726.722,6195459.444,4539.030582,4539.030582,4539.030582,NA,NA,-3118536.217,6237074.433,-133064.783,-174679.772,9992.466532,9992.466532,861.9915566,NA,10300.5804,-3031193.548,6062393.097,1.564,133066.347,174681.336
g1,n10e4,constant,constant,n500,n50,wgs,bot,2change,t0,4,10085.97491,9816.229979,1039.811746,66.50625834,9853.08549,-3035535.438,6071080.876,4313.117293,276131.6741,4313.117293,119.0458683,NA,-3103515.965,6207037.93,4535.338632,4535.338632,4535.338632,NA,NA,-3124491.933,6248985.865,-135957.054,-177904.989,10075.09707,10075.09707,1043.761874,NA,9841.612666,-3035535.856,6071077.712,3.164,135960.218,177908.153
g1,n10e4,constant,constant,n500,n50,wgs,bot,2change,t0,5,10025.25171,9661.708356,871.2459932,66.65189707,10224.02639,-3028888.952,6057787.905,4307.198757,233327.4299,4307.198757,119.967409,NA,-3096553.112,6193112.225,4527.585973,4527.585973,4527.585973,NA,NA,-3117179.367,6234360.733,-135324.32,-176572.828,10004.08625,10004.08625,823.4781183,NA,10334.10356,-3028889.45,6057784.899,3.006,135327.326,176575.834
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,t0,1,9963.322945,3516.850185,1091.255747,48.87804214,9773.705471,-2990836.714,5981683.429,4333.974491,55834.94513,4333.974491,119.8420974,NA,-3054489.176,6108984.353,4522.324535,4522.324535,4522.324535,NA,NA,-3068328.776,6136659.552,-127300.924,-154976.123,9503.673659,9503.673659,10,NA,12258.33828,-2991261.844,5982529.689,-846.26,126454.664,154129.863
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,t0,2,10057.66,3004.34974,1077.797201,47.45051495,9803.592944,-2998489.849,5996989.697,4343.766746,47342.29457,4343.766746,119.9930455,NA,-3063430.132,6126866.263,4531.467046,4531.467046,4531.467046,NA,NA,-3076460.81,6152923.621,-129876.566,-155933.924,9532.960766,9532.960766,14.20558754,NA,12265.96209,-2999113.101,5998232.203,-1242.506,128634.06,154691.418
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,t0,3,9980.937323,3618.875668,902.1164717,46.91168072,10231.29211,-3003602.387,6007214.775,4344.86484,59320.57718,4344.86484,119.9992871,NA,-3068256.878,6136519.755,4535.201203,4535.201203,4535.201203,NA,NA,-3082450.61,6164903.22,-129304.98,-157688.445,9578.52717,9578.52717,10,NA,12268.52149,-3003987.767,6007981.535,-766.76,128538.22,156921.685
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,t0,4,10145.01171,2853.920726,1314.161772,46.53116198,9239.648832,-3001559.808,6003129.617,4342.274789,47015.29688,4342.274789,119.8722642,NA,-3066746.635,6133499.271,4533.867348,4533.867348,4533.867348,NA,NA,-3079895.339,6159792.677,-130369.654,-156663.06,9544.336682,9544.336682,23.2311629,NA,12259.35901,-3002212.691,6004431.382,-1301.765,129067.889,155361.295
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,t0,5,9960.269256,4156.214137,881.2777025,56.4160237,10281.46768,-3002189.692,6004389.385,4348.390697,62908.75459,4348.390697,119.9475005,NA,-3066530.695,6133067.39,4534.167154,4534.167154,4534.167154,NA,NA,-3080827.679,6161657.358,-128678.005,-157267.973,9573.593779,9573.593779,60.1386099,NA,12166.72106,-3002547.805,6005101.61,-712.225,127965.78,156555.748
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,t0,1,9786.82748,2394.859753,42.07681226,78.9387184,12141.68715,-2948236.49,5896482.98,4498.02603,4998817.21,4498.02603,58.97733708,NA,-3010235.833,6020477.667,4523.91526,4523.91526,4523.91526,NA,NA,-3015259.97,6030521.94,-123994.687,-134038.96,9067.420182,9067.420182,10,NA,12512.07709,-2951032.288,5902070.576,-5587.596,118407.091,128451.364
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,t0,2,9745.534708,2439.440319,42.20427836,78.93913647,12121.56569,-2941326.216,5882662.432,4375.504411,18137.26191,4375.504411,119.9290004,NA,-3001391.355,6002788.71,4513.675229,4513.675229,4513.675229,NA,NA,-3008081.044,6016164.088,-120126.278,-133501.656,9042.820019,9042.820019,10,NA,12485.21856,-2944011.99,5888029.98,-5367.548,114758.73,128134.108
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,t0,3,9824.273049,2388.246502,41.70112574,78.95124179,12155.13574,-2955055.706,5910121.411,4405.935577,19242.14076,4405.935577,119.9904104,NA,-3015826.291,6031658.583,4532.625444,4532.625444,4532.625444,NA,NA,-3022485.751,6044973.503,-121537.172,-134852.092,9101.574382,9101.574382,10,NA,12528.1085,-2957857.798,5915721.595,-5600.184,115936.988,129251.908
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,t0,4,10065.41401,2407.279177,1246.227672,94.22144865,9409.093502,-2939966.335,5879942.671,4487.343563,4997930.291,4487.343563,56.95716418,NA,-3001778.683,6003563.365,4513.631053,4513.631053,4513.631053,NA,NA,-3006521.019,6013044.038,-123620.694,-133101.367,9022.990652,9022.990652,10,NA,12497.27363,-2942974.246,5885954.493,-6011.822,117608.872,127089.545
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,t0,5,9809.733017,2510.119367,41.11599935,78.92074383,12127.47897,-2954498.848,5909007.696,4388.494197,19991.01585,4388.494197,119.9970084,NA,-3015810.639,6031627.277,4523.473889,4523.473889,4523.473889,NA,NA,-3022872.759,6045747.518,-122619.581,-136739.822,9124.666584,9124.666584,10,NA,12480.37772,-2957069.577,5914145.155,-5137.459,117482.122,131602.363
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0t120,1,10109.88444,9052.003951,10,98.26094244,12603.68088,-12612.00387,25234.00775,4729.209413,16362.50922,4729.209413,119.9458845,NA,-12790.47088,25586.94175,5522.726748,5522.726748,5522.726748,NA,NA,-12815.39457,25632.78915,-352.934,-398.7814,9985.370988,9985.370988,27.18695365,NA,12486.51458,-12612.09732,25230.19464,3.81311,356.74711,402.59451
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0t120,2,9983.082946,10073.09217,10,102.4101822,12708.62982,-12259.62182,24529.24363,4770.938158,17795.55162,4770.938158,119.8827702,NA,-12428.5783,24863.15661,5556.958354,5556.958354,5556.958354,NA,NA,-12454.223,24910.446,-333.91298,-381.20237,9993.565809,9993.565809,42.58446047,NA,12644.75168,-12259.623,24525.246,3.99763,337.91061,385.2
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0t120,3,10203.37807,437.1221839,974.8670357,15.70001652,9575.017361,-12633.76536,25277.53071,4508.713391,15470.50269,4508.713391,119.999774,NA,-12845.47198,25696.94396,5352.269242,5352.269242,5352.269242,NA,NA,-12873.0689,25748.1378,-419.41325,-470.60709,10160.48875,10160.48875,808.5701478,NA,9996.000965,-12635.92984,25277.85968,-0.32897,419.08428,470.27812
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0t120,4,10007.62837,1620.544853,131.2855695,33.1457878,12262.83653,-12834.30587,25678.61174,4732.853483,16749.07097,4732.853483,119.9881868,NA,-13017.63165,26041.26329,5558.814345,5558.814345,5558.814345,NA,NA,-13044.11422,26090.22844,-362.65155,-411.6167,10137.49935,10137.49935,220.5514204,NA,12227.7609,-12834.97029,25675.94057,2.67117,365.32272,414.28787
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0t120,5,10422.48021,9144.0604,10,84.81837975,12169.14436,-12614.69045,25239.38091,4772.360825,4998597.37,4772.360825,57.3806922,NA,-12816.45011,25638.90023,5492.510969,5492.510969,5492.510969,NA,NA,-12841.85162,25685.70324,-399.51932,-446.32233,10312.84029,10312.84029,10,NA,12108.13683,-12614.76842,25235.53684,3.84407,403.36339,450.1664
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0t120,1,9690.848205,935.1791339,10,29.88158779,12407.99221,-12371.94672,24753.89343,4714.206123,11243.81503,4714.206123,119.8848137,NA,-12540.01003,25086.02006,5315.134582,5315.134582,5315.134582,NA,NA,-12554.10615,25110.21231,-332.12663,-356.31888,9352.779136,9352.779136,10,NA,12283.10805,-12374.65103,24755.30206,-1.40863,330.718,354.91025
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0t120,2,9946.479955,207.7509866,1465.194584,13.77928463,8387.02164,-12254.23328,24518.46657,4529.460256,7157.84219,4529.460256,119.7795241,NA,-12446.82806,24899.65612,4893.016499,4893.016499,4893.016499,NA,NA,-12451.71842,24905.43683,-381.18955,-386.97026,8543.629435,8543.629435,268.2944003,NA,10499.24318,-12267.52946,24541.05893,-22.59236,358.59719,364.3779
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0t120,3,10051.13125,1215.370055,1355.397589,40.718124,7674.309444,-11764.02859,23538.05719,4240.012249,9187.107252,4240.012249,119.9789407,NA,-11980.44662,23966.89324,4810.589977,4810.589977,4810.589977,NA,NA,-11993.19476,23988.38953,-428.83605,-450.33234,8903.941168,8903.941168,711.3441382,NA,8696.71393,-11771.0994,23548.19879,-10.1416,418.69445,440.19074
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0t120,4,9942.816091,678.6141791,1890.979817,26.58725105,7584.851534,-11964.71383,23939.42767,4583.669633,10278.40251,4583.669633,119.6189179,NA,-12140.84661,24287.69322,5145.326923,5145.326923,5145.326923,NA,NA,-12153.21937,24308.43874,-348.26555,-369.01107,9201.11049,9201.11049,1460.596831,NA,8414.981834,-11969.20289,23944.40578,-4.97811,343.28744,364.03296
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0t120,5,10190.57259,3813.256651,1478.256375,79.90748466,8030.661511,-12393.37119,24796.74237,4315.773766,9043.232735,4315.773766,119.98064,NA,-12599.58897,25205.17794,4882.141611,4882.141611,4882.141611,NA,NA,-12611.67407,25225.34814,-408.43557,-428.60577,8897.409678,8897.409678,738.9541719,NA,9142.133329,-12399.76155,24805.52309,-8.78072,399.65485,419.82505
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0t120,1,9557.836497,11575.19835,480.8811821,14.16091494,12009.73983,-12537.54671,25085.09341,4652.870467,3794.118393,4652.870467,47.16120362,NA,-12687.72451,25381.44903,4578.857864,4578.857864,4578.857864,NA,NA,-12687.96363,25377.92725,-296.35562,-292.83384,7149.043798,7149.043798,10,NA,11275.62013,-12567.68939,25141.37879,-56.28538,240.07024,236.54846
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0t120,2,9817.601042,11969.79892,130.8112914,16.35826271,12057.51318,-12363.6929,24737.38581,4587.541916,6077.760487,4587.541916,47.43530295,NA,-12533.42498,25072.84996,4677.981524,4677.981524,4677.981524,NA,NA,-12533.82289,25069.64578,-335.46415,-332.25997,7651.663963,7651.663963,10,NA,10871.42063,-12383.13859,24772.27719,-34.89138,300.57277,297.36859
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0t120,3,10134.01453,12135.20715,2131.098074,13.84882023,7223.815008,-12445.08757,24900.17513,4634.8281,4096.581986,4634.8281,47.02067679,NA,-12622.61614,25251.23228,4590.051164,4590.051164,4590.051164,NA,NA,-12622.70778,25247.41557,-351.05715,-347.24044,7439.031439,7439.031439,742.6964676,NA,9105.626232,-12473.34448,24952.68896,-52.51383,298.54332,294.72661
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0t120,4,9683.950899,11789.04514,10,15.94483276,12864.21813,-12329.60636,24669.21271,4660.139728,5375.893044,4660.139728,39.09991832,NA,-12478.2274,24962.4548,4698.891576,4698.891576,4698.891576,NA,NA,-12478.29874,24958.59747,-293.24209,-289.38476,7442.757173,7442.757173,10,NA,11276.84827,-12349.97182,24705.94364,-36.73093,256.51116,252.65383
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0t120,5,9808.277744,13353.21246,1422.149898,21.65395583,8343.771246,-12295.84354,24601.68708,4437.901044,6209.408576,4437.901044,12.56698069,NA,-12481.94573,24969.89145,4463.43396,4463.43396,4463.43396,NA,NA,-12481.99181,24965.98362,-368.20437,-364.29654,7378.998601,7378.998601,39.17692648,NA,10032.27565,-12319.87989,24645.75978,-44.0727,324.13167,320.22384
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0t120,1,9816.624827,9197.904338,34.00764029,103.3356187,12307.6065,-16781.17104,33572.34208,5160.384286,14052.44699,5160.384286,119.9609191,NA,-16980.7266,33967.45321,6277.967144,6277.967144,6277.967144,NA,NA,-17018.30219,34038.60438,-395.11113,-466.2623,9676.117696,9676.117696,10,NA,12270.00043,-16781.25563,33568.51126,3.83082,398.94195,470.09312
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0t120,2,9484.139152,16249.67575,62.58235279,72.39988811,12128.41675,-16375.76563,32761.53125,5011.01725,17087.82219,5011.01725,119.9550915,NA,-16559.79378,33125.58755,6308.960877,6308.960877,6308.960877,NA,NA,-16612.27556,33226.55112,-364.0563,-465.01987,9835.075037,9835.075037,721.2098705,NA,10862.65563,-16376.81643,32759.63286,1.89839,365.95469,466.91826
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0t120,3,10398.61396,10730.54132,783.10589,119.8308627,10430.27922,-16841.4825,33692.965,5185.198645,16726.75716,5185.198645,119.8743763,NA,-17071.98775,34149.9755,6459.345749,6459.345749,6459.345749,NA,NA,-17121.69847,34245.39694,-457.0105,-552.43194,10486.44671,10486.44671,859.8704651,NA,10302.05408,-16841.50598,33689.01196,3.95304,460.96354,556.38498
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0t120,4,10372.38793,10272.49595,427.3063467,87.13967292,11958.54675,-17130.85093,34271.70187,5487.986306,18912.56103,5487.986306,99.17735783,NA,-17342.64408,34691.28816,6574.149271,6574.149271,6574.149271,NA,NA,-17383.32655,34768.6531,-419.58629,-496.95123,10352.22501,10352.22501,384.486822,NA,12038.85926,-17130.85192,34267.70383,3.99804,423.58433,500.94927
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0t120,5,10452.54098,10301.77158,10,86.39234141,12263.53908,-16826.02223,33662.04447,5228.996534,16336.31342,5228.996534,119.9951705,NA,-17048.61397,34103.22794,6483.907273,6483.907273,6483.907273,NA,NA,-17095.59165,34193.18331,-441.18347,-531.13884,10426.19838,10426.19838,10,NA,12242.8601,-16826.02502,33658.05003,3.99444,445.17791,535.13328
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0t120,1,9782.906185,3097.470108,10,55.03386408,12406.91084,-16419.57553,32849.15105,5304.356243,9647.847954,5304.356243,119.999309,NA,-16619.62686,33245.25373,6010.981136,6010.981136,6010.981136,NA,NA,-16634.40445,33270.80891,-396.10268,-421.65786,8999.319077,8999.319077,63.94251793,NA,11910.78656,-16426.53418,32859.06837,-9.91732,386.18536,411.74054
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0t120,2,9841.533013,4144.588032,992.6565802,70.65322001,9589.230941,-16315.9519,32641.9038,5215.257176,10760.09111,5215.257176,81.20880758,NA,-16533.61632,33073.23264,5767.752613,5767.752613,5767.752613,NA,NA,-16545.65909,33093.31818,-431.32884,-451.41438,8598.195152,8598.195152,10,NA,11069.46488,-16323.83963,32653.67926,-11.77546,419.55338,439.63892
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0t120,3,9969.57434,5448.291006,1283.450409,92.48492691,7989.734725,-15741.21591,31492.43181,4826.461284,9653.792325,4826.461284,119.9666524,NA,-15980.45755,31966.91509,5630.039061,5630.039061,5630.039061,NA,NA,-16000.72072,32003.44143,-474.48328,-511.00962,8579.499872,8579.499872,406.9906831,NA,9294.191728,-15747.97155,31501.9431,-9.51129,464.97199,501.49833
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0t120,4,10268.86679,2977.917278,1981.950137,60.94794498,7639.039497,-16014.77716,32039.55431,5252.777881,8495.033146,5252.777881,119.9987884,NA,-16224.83793,32455.67587,5826.815966,5826.815966,5826.815966,NA,NA,-16234.66481,32471.32963,-416.12156,-431.77532,8681.259889,8681.259889,808.7036092,NA,9762.187088,-16027.71612,32061.43225,-21.87794,394.24362,409.89738
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0t120,5,10277.17897,2795.004593,1187.389335,57.07225955,9046.019092,-16441.62224,32893.24448,5181.268279,9009.017104,5181.268279,119.9232784,NA,-16682.11969,33370.23939,5848.523859,5848.523859,5848.523859,NA,NA,-16695.39501,33392.79002,-476.99491,-499.54554,8883.796587,8883.796587,10,NA,10983.07662,-16453.16629,32912.33258,-19.0881,457.90681,480.45744
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0t120,1,10018.0319,12056.51396,891.0374929,13.37682516,11565.26051,-16634.58127,33279.16255,5060.597166,1060.384246,5060.597166,10.01418032,NA,-16803.60447,33613.20895,4764.239077,4764.239077,4764.239077,NA,NA,-16808.62413,33619.24826,-334.0464,-340.08571,6100.849353,6100.849353,10,NA,10401.4799,-16688.76006,33383.52012,-104.35757,229.68883,235.72814
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0t120,2,10355.86493,11634.08193,14.06975386,10.00002038,12980.65554,-16346.16674,32702.33347,5289.474814,2314.629133,5289.474814,19.10775559,NA,-16533.02723,33072.05446,5068.330934,5068.330934,5068.330934,NA,NA,-16535.70701,33073.41403,-369.72099,-371.08056,6774.56248,6774.56248,10,NA,10415.82603,-16386.64364,32779.28727,-76.9538,292.76719,294.12676
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0t120,3,9865.84756,1707.985333,2226.907952,71.17039194,6655.471209,-16494.37397,32998.74795,5105.12699,1105.145454,5105.12699,10.00899001,NA,-16696.49611,33398.99222,4823.425876,4823.425876,4823.425876,NA,NA,-16701.38336,33404.76671,-400.24427,-406.01876,6357.299072,6357.299072,25.2600153,NA,9860.890078,-16552.49241,33110.98482,-112.23687,288.0074,293.78189
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0t120,4,9749.045102,11398.1812,26.61763935,13.59237397,12990.23117,-16395.50845,32801.01691,5256.625566,3432.293388,5256.625566,34.42970629,NA,-16566.85068,33139.70136,5076.878479,5076.878479,5076.878479,NA,NA,-16568.28253,33138.56507,-338.68445,-337.54816,6702.586318,6702.586318,10,NA,10796.4753,-16434.60527,32875.21053,-74.19362,264.49083,263.35454
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0t120,5,10745.04867,13972.46518,1866.606494,17.42482309,7891.852149,-16360.17262,32730.34523,4778.621653,2772.668744,4778.621653,12.57349433,NA,-16573.38194,33152.76389,4690.797469,4690.797469,4690.797469,NA,NA,-16573.82471,33149.64942,-422.41866,-419.30419,6222.916981,6222.916981,10,NA,9165.100749,-16409.00899,32824.01798,-93.67275,328.74591,325.63144
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0t120,1,10220.20066,13727.41959,10,119.827876,12686.06697,-9192.377724,18394.75545,4519.163849,40330.74968,4519.163849,118.9007119,NA,-9350.983355,18707.96671,5040.374559,5040.374559,5040.374559,NA,NA,-9370.289013,18742.57803,-313.21126,-347.82258,10358.95611,10358.95611,10,NA,12749.54807,-9192.626486,18391.25297,3.50248,316.71374,351.32506
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0t120,2,9901.948437,414.7755123,797.1661068,16.03548942,10624.24243,-8964.535695,17939.07139,4376.1162,20885.24684,4376.1162,119.9605254,NA,-9119.048516,18244.09703,4821.873506,4821.873506,4821.873506,NA,NA,-9132.614405,18267.22881,-305.02564,-328.15742,9794.726161,9794.726161,28.29245056,NA,12272.6688,-8965.154129,17936.30826,2.76313,307.78877,330.92055
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0t120,3,10025.02802,11812.22324,921.2911927,98.4371071,9799.331551,-9085.367404,18180.73481,4099.627238,5000000,4099.627238,75.73408729,NA,-9254.517266,18515.03453,4644.441273,4644.441273,4644.441273,NA,NA,-9274.850988,18551.70198,-334.29972,-370.96717,9945.303444,9945.303444,21.56641518,NA,11773.94673,-9085.595828,18177.19166,3.54315,337.84287,374.51032
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0t120,4,10174.33,10778.96347,599.8264976,105.7138485,11371.11328,-9282.3343,18574.6686,4451.186328,4942976.968,4451.186328,72.68017512,NA,-9442.098226,18890.19645,4912.53522,4912.53522,4912.53522,NA,NA,-9457.914246,18917.82849,-315.52785,-343.15989,10137.10165,10137.10165,113.0321331,NA,12422.23701,-9282.375704,18570.75141,3.91719,319.44504,347.07708
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0t120,5,10225.12299,5550.500204,10,111.0567814,11894.42746,-9137.166893,18284.33379,4227.190329,13219.68183,4227.190329,116.5731054,NA,-9311.76646,18629.53292,4615.205534,4615.205534,4615.205534,NA,NA,-9321.023398,18644.0468,-345.19913,-359.71301,9844.889088,9844.889088,10,NA,11705.61235,-9138.797639,18283.59528,0.73851,345.93764,360.45152
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0t120,1,9817.904036,5000000,11.56962563,85.13489767,12506.45298,-9112.914556,18235.82911,4367.633362,506811.8367,4367.633362,53.02860693,NA,-9261.947955,18529.89591,4684.094511,4684.094511,4684.094511,NA,NA,-9269.123634,18540.24727,-294.0668,-304.41816,9421.555775,9421.555775,28.96594083,NA,12230.76863,-9115.336363,18236.67273,-0.84362,293.22318,303.57454
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0t120,2,10200.52711,237.8241603,1600.588956,12.83197629,8179.743655,-8895.738111,17801.47622,4276.682383,966358.4863,4276.682383,57.93299636,NA,-9066.53385,18139.0677,4631.251365,4631.251365,4631.251365,NA,NA,-9075.700642,18153.40128,-337.59148,-351.92506,9882.127698,9882.127698,1241.120913,NA,9011.031875,-8897.915593,17801.83119,-0.35497,337.23651,351.57009
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0t120,3,10122.97069,6939.49411,1353.930357,119.9281728,7672.413953,-8382.091187,16774.18237,3865.396414,4999891.061,3865.396414,65.7980119,NA,-8568.165571,17142.33114,4309.662171,4309.662171,4309.662171,NA,NA,-8583.028177,17168.05635,-368.14877,-393.87398,9827.931287,9827.931287,1223.457634,NA,7885.688934,-8382.633593,16771.26719,2.91518,371.06395,396.78916
