g1_n10e4_constant_n500_n100_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,t0t120,2,4569.015278265582,18655.68037753318,4569.015278265582,119.9837558712854,NA,-63459.399273141215,126924.79854628243
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,all,2,4881.502454505213,4881.502454505213,4881.502454505213,NA,NA,-104250.62828602284,208503.25657204568
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,all,2,4301.8703595420675,8297.861906675073,4301.8703595420675,35.42598736631686,NA,-104139.18688286576,208284.37376573152
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0,2,10000.851152634323,9402.846872757775,1294.8261051312948,79.89965224553656,9388.307133634258,-41572.82974425005,83155.6594885001
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0t120,2,10137.327640543705,10436.520932719824,1418.869383996386,101.08572895330971,9126.124255838193,-62548.41373461738,125106.82746923476
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,all,2,10140.636816764245,9832.056908033124,1518.1139131148996,117.07346643580772,8856.432947147267,-103253.53624163674,206517.07248327348
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0,2,9935.64532872505,9935.64532872505,1218.7845114467707,NA,9566.044033577175,-41572.904295369066,83151.80859073813
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0t120,2,10172.132315464873,10172.132315464873,1440.557006637247,NA,9089.300094077755,-62548.44286071968,125102.88572143936
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,all,2,10099.989556762954,10099.989556762954,1500.858295203881,NA,8876.942888413694,-103253.56112502363,206513.12225004725
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,t0,4,4548.7919463384915,4548.7919463384915,4548.7919463384915,NA,NA,-42870.81433307534,85743.62866615067
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,t0,4,4241.334170707403,18978.25794711116,4241.334170707403,119.99255536296877,NA,-42650.99588580588,85307.99177161176
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,t0t120,4,5468.37992029611,5468.37992029611,5468.37992029611,NA,NA,-64121.13385226024,128244.26770452048
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,t0t120,4,4708.20830296708,4996826.109605982,4708.20830296708,59.54056958919743,NA,-63979.536437739494,127965.07287547899
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,all,4,4880.252126759646,4880.252126759646,4880.252126759646,NA,NA,-104514.29653048681,209030.59306097362
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,all,4,4299.314759739954,23074.11288045502,4299.314759739954,114.58231026081448,NA,-104404.55648272148,208815.11296544297
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0,4,10220.44865984106,9582.229610561551,1331.1725359750683,115.11702458199896,9189.145498806527,-41858.261888711284,83726.52377742257
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0t120,4,10259.14875125238,10348.285214014295,1305.6526836843586,89.95113844933297,9366.971006630587,-63019.749481301704,126049.49896260341
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,all,4,10096.387852958582,10575.197106333793,1193.4520964592257,93.87989721854882,9530.175130842108,-103490.17488913443,206990.34977826886
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0,4,10147.06428941716,10147.06428941716,1229.3931380444071,NA,9447.803076544802,-41858.39991963953,83722.79983927906
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0t120,4,10265.817291089852,10265.817291089852,1308.974602614825,NA,9362.06729020658,-63019.75153239764,126045.50306479528
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,all,4,9947.633192062221,9947.633192062221,69.01070176680594,NA,12016.035109950673,-103491.79342991409,206989.58685982818
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,t0,3,4590.2583515394,4590.2583515394,4590.2583515394,NA,NA,-42525.17600748343,85052.35201496686
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,t0,3,4317.918188308407,19244.56777219832,4317.918188308407,119.99649495155462,NA,-42318.03573533685,84642.0714706737
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,t0t120,3,5434.855247588855,5434.855247588855,5434.855247588855,NA,NA,-63552.46377358813,127106.92754717627
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,t0t120,3,4694.164006653535,4997601.883695727,4694.164006653535,58.351905607327595,NA,-63417.561406611276,126841.12281322255
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,all,3,5023.606968226402,5023.606968226402,5023.606968226402,NA,NA,-103408.38323673439,206818.76647346877
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,all,3,4473.816704678519,10212.660369370316,4473.816704678519,47.46156891711623,NA,-103306.1761932378,206618.3523864756
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0,3,9701.816366962677,10999.366295078078,11.111659513084552,65.17809711262403,12409.340948396733,-41608.75988514826,83227.51977029652
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0t120,3,9837.435030149567,10448.271537356257,999.5554203373704,115.94373082054682,10238.895749248206,-62550.06159983211,125110.12319966422
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,all,3,9973.174102634737,10528.288477410884,713.3848788590628,95.50306728643103,11085.75483502649,-102467.38102040594,204944.76204081188
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0,3,9798.672885096943,9798.672885096943,583.0432376442492,NA,11178.817377298978,-41609.00088762861,83224.00177525722
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0t120,3,9812.905157445759,9812.905157445759,85.07833330768861,NA,12280.825956346927,-62551.01481891002,125108.02963782004
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,all,3,9943.11632600927,9943.11632600927,74.54301983254936,NA,12468.291738035688,-102467.7541987224,204941.5083974448
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,t0,5,4476.725237546731,4476.725237546731,4476.725237546731,NA,NA,-41879.04458322408,83760.08916644816
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,t0,5,4181.918537052307,17077.49408807423,4181.918537052307,119.99186697834169,NA,-41679.543668005994,83365.08733601199
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,t0t120,5,5334.584666760887,5334.584666760887,5334.584666760887,NA,NA,-62826.41681225585,125654.8336245117
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,t0t120,5,4498.994241724125,17329.6769231359,4498.994241724125,118.52726781371886,NA,-62684.950473983394,125375.90094796679
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Constant,all,5,4748.198245461883,4748.198245461883,4748.198245461883,NA,NA,-102134.29012459086,204270.58024918172
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,Change,all,5,4158.935434677508,8884.598113520735,4158.935434677508,43.26337880088166,NA,-102022.12278403318,204050.24556806637
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0,5,9681.597194779535,9504.255374133572,10.001925568271957,115.26558343156256,12000.06236505642,-40930.52871270044,81871.05742540088
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,t0t120,5,9846.149130886575,9482.11529251328,1183.8201640453474,119.94100679135649,9478.812648340658,-61801.9020006854,123613.8040013708
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,2change,all,5,9660.19231053625,10036.902053691327,1055.5677175280466,91.06725694452317,9587.262849602293,-101171.18657889513,202352.37315779025
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0,5,9805.361042406905,9805.361042406905,1068.423312421682,NA,9700.476573830163,-40929.63474585739,81865.26949171477
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,t0t120,5,9660.832123468455,9660.832123468455,78.74361904729459,NA,11900.369095727288,-61803.034027352485,123612.06805470497
g1_n10e4_constant_n500_n100_rad50k_bot_estimates_4mods.csv,ancient,all,5,9551.395727564892,9551.395727564892,70.77823672161503,NA,11749.901635169053,-101172.21229494846,202350.42458989692
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0,2,64723.75400527532,64723.75400527532,64723.75400527532,NA,NA,-319277.17523893074,638556.3504778615
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0,2,75398.19576590156,41.31872326207839,75398.19576590156,95.99881669537719,NA,-305946.0531672974,611898.1063345948
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0t120,2,64268.654706913476,64268.654706913476,64268.654706913476,NA,NA,-479837.35205136746,959676.7041027349
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0t120,2,65886.1289250839,2047.9842695223836,65886.1289250839,112.45566313467866,NA,-478173.17973864346,956352.3594772869
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,all,2,64989.25387182896,64989.25387182896,64989.25387182896,NA,NA,-838115.9424427102,1676233.8848854203
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,all,2,65241.26067795981,35376.578658383034,65241.26067795981,17.069772181079877,NA,-837392.4308289831,1674790.8616579662
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0,2,11549.920738242032,3753.8342148923516,502940.66162057954,37.73876447421492,51328.71386374776,-303718.89880944433,607447.7976188887
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0t120,2,10014.854344539091,9818.603017265114,101770.16534833894,74.99640483509822,10340.802809447536,-463587.2782948151,927184.5565896302
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,all,2,9948.856225040647,11082.71683021127,101470.8542444491,76.24892146584565,10253.555689043062,-822482.5930355847,1644975.1860711693
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0,2,10117.95320423775,10117.95320423775,103198.70052235009,NA,10789.525487532743,-303693.5590190837,607393.1180381674
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0t120,2,9990.578363382288,9990.578363382288,101568.64330005992,NA,10273.938226123764,-463587.28983260004,927180.5796652001
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,all,2,10148.408905591394,10148.408905591394,102524.57903590477,NA,10667.45919515733,-822484.2011001469,1644974.4022002937
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0,1,64968.023002689806,64968.023002689806,64968.023002689806,NA,NA,-321911.41792658437,643824.8358531687
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0,1,75135.81377100876,49.414283085453064,75135.81377100876,107.00820017025298,NA,-308727.549175004,617461.098350008
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0t120,1,64388.38357812832,64388.38357812832,64388.38357812832,NA,NA,-483528.93018638575,967059.8603727715
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0t120,1,66069.19149601823,2092.082786517786,66069.19149601823,116.73755312459768,NA,-481776.0236885739,963558.0473771478
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,all,1,65082.61938143727,65082.61938143727,65082.61938143727,NA,NA,-842957.8938589656,1685917.7877179312
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,all,1,65425.592666441546,34322.837432212444,65425.592666441546,16.918426895092157,NA,-841955.6202131871,1683917.2404263741
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0,1,12578.164934581544,5093.3178879371635,401815.0641676099,119.55467180164034,50357.79963413427,-306575.73056974943,613161.4611394989
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0t120,1,9902.018624686401,9443.969786884636,98035.67318581947,73.27812786864651,9357.999281060345,-467322.01724278415,934654.0344855683
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,all,1,10161.223959612746,8566.093241145893,98751.08305033766,75.40817472422818,9760.892443690009,-827302.8308129808,1654615.6616259615
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0,1,10222.503739960663,10222.503739960663,99009.05433168943,NA,9887.735573551123,-306546.7821210425,613099.564242085
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0t120,1,9853.00208963978,9853.00208963978,97721.21415752792,NA,9253.758361985594,-467322.05303454964,934650.1060690993
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,all,1,9789.371800074046,9789.371800074046,97148.5913254437,NA,9092.425520062841,-827307.4805903119,1654620.9611806239
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0,3,64396.84243365158,64396.84243365158,64396.84243365158,NA,NA,-318040.3774876977,636082.7549753954
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0,3,74894.56965557509,38.05564057578965,74894.56965557509,88.2596351377359,NA,-304874.49035872053,609754.9807174411
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0t120,3,64079.79495765263,64079.79495765263,64079.79495765263,NA,NA,-477034.2135309401,954070.4270618802
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0t120,3,65553.02984227316,1133.9763102322465,65553.02984227316,63.3497995850924,NA,-475598.0966499675,951202.193299935
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,all,3,64765.174252027056,64765.174252027056,64765.174252027056,NA,NA,-833298.5365180476,1666599.0730360951
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,all,3,65083.64987116222,12750.049455856155,65083.64987116222,45.29464283799569,NA,-832536.4541773353,1665078.9083546705
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0,3,10362.079387760536,8808.796420531251,102946.58004981373,92.80404725846766,11148.860171638744,-302621.8315308909,605253.6630617818
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0t120,3,10057.158198388848,12823.262247853449,101706.53322448277,92.52723328580757,10493.781428638606,-461109.4028413678,922228.8056827356
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,all,3,10871.011753644421,11585.252066081988,107626.5290875125,64.6872991015176,12591.473716737488,-817740.8941782298,1635491.7883564597
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0,3,10138.950951129138,10138.950951129138,101837.2513968089,NA,10641.490150588372,-302622.2303876744,605250.4607753488
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0t120,3,10435.404419089682,10435.404419089682,103758.84010647016,NA,11299.761331949325,-461112.75974833046,922231.5194966609
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,all,3,10255.480582560702,10255.480582560702,103157.24002066092,NA,10967.419481721405,-817733.393935692,1635472.787871384
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0,4,64752.65808911133,64752.65808911133,64752.65808911133,NA,NA,-319693.01029431017,639388.0205886203
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0,4,75411.39623433481,34.14321363680814,75411.39623433481,80.97360783663862,NA,-306409.69320359593,612825.3864071919
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0t120,4,64420.191183938594,64420.191183938594,64420.191183938594,NA,NA,-480442.4333112802,960886.8666225604
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0t120,4,65930.58580386975,1100.0519198891952,65930.58580386975,63.35326009209628,NA,-478932.7879505356,957871.5759010712
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,all,4,65038.167003371826,65038.167003371826,65038.167003371826,NA,NA,-839144.8217124474,1678291.643424895
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,all,4,65360.90728094982,6791.738767204951,65360.90728094982,61.90586735810146,NA,-838252.3928029534,1676510.7856059067
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0,4,10130.866244982122,10234.725151809083,102268.27760360905,91.9792204407991,10594.41485987867,-304141.0960985726,608292.1921971452
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,t0t120,4,10238.461966338953,11068.559458949778,102049.20988547364,99.93224518145455,10655.384022641681,-464454.0407648042,928918.0815296083
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,2change,all,4,10166.83536062333,8476.38875111397,102664.2347862241,119.62108571454239,10682.976757376151,-823374.9578062632,1646759.9156125265
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0,4,10144.10164414068,10144.10164414068,102365.0844628869,NA,10631.830033852033,-304141.0973320209,608288.1946640417
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,t0t120,4,10384.784999139922,10384.784999139922,102834.2639250977,NA,10964.425383931757,-464454.5354271761,928915.0708543522
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,ancient,all,4,9905.50714877041,9905.50714877041,101243.88472424723,NA,10136.877908056043,-823377.872317924,1646761.744635848
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Constant,t0,5,64906.400458677614,64906.400458677614,64906.400458677614,NA,NA,-319911.8041445328,639825.6082890657
g1_n10e4_constant_n500_n100_rad50k_exp_estimates_4mods.csv,Change,t0,5,75892.21172034557,19.9416649538772,75892.21172034557,51.81339169001226,NA,-306349.9477505542,612705.8955011084
