gentime,NeAnc,td,lambda,maxn,sampn,data,model,scheme,Nh,Nc,Na,T,Ta,lnL,AIC2C,Nh1C,Nc1C,Td1C,lnL1C,AIC1C,NhC,NcC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Th,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0t120,9663.991132,3890.48195,430.2456402,67.86183975,11447.45453,-83540.50736,167091.0147,5198.333879,8369.677628,119.9224811,-85169.42075,170344.8415,5783.561428,5783.561428,-85219.74476,170441.4895,-3253.826767,-3350.474803,8430.188832,13.61761889,11447.15238,-84204.11989,168414.2398,-1323.225077,1930.601723,2027.249723
g1,n10e4,td190,l95,n500,n200,rad50k,2change,all,10256.53631,6582.559856,1563.366777,119.9998976,9028.198149,-137869.0433,275748.0866,4694.919827,5269.246596,10.00003512,-140401.9146,280809.8292,5426.4683,5426.4683,-140524.6197,281051.2394,-5061.742603,-5303.152863,9203.010467,37.65558484,11746.93722,-139446.9671,278899.9343,-3151.847679,1909.894921,2151.305121
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,9754.099581,1329.672169,30.87877093,16.06555404,12204.64256,-5949.734259,11909.46852,4274.564787,25821.34665,119.9921814,-5948.538772,11903.07754,4415.354891,4415.354891,-5966.774124,11935.54825,6.390973705,-26.07973099,9442.16267,939.0637009,8850.108002,-5545.243437,11096.48687,812.9816462,806.5906662,839.0613762
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,9783.12062,5555.155636,81.33589491,119.2313031,12308.03669,-9113.816694,18237.63339,4224.517348,14169.63477,119.9154144,-9065.270436,18136.54087,4631.251365,4631.251365,-9075.700642,18153.40128,101.092516,84.23210509,9828.361452,1225.421443,7880.618344,-8382.633604,16771.26721,1466.366183,1365.273663,1382.134073
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,9635.985247,201045.0357,10,14.336145,12775.56656,-14735.28154,29480.56308,4161.344277,306845.9342,22.69081549,-14739.47138,29484.94277,4520.998361,4520.998361,-14765.22625,29532.4525,-4.379690248,-51.8894245,9593.663388,1185.693673,8057.676651,-13591.51951,27189.03901,2291.524066,2295.903756,2343.413486
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,9455.7906,7501.461715,1615.901681,119.9929546,8058.652971,-5693.109839,11396.21968,3876.625536,76149.5333,119.9875034,-5683.407714,11372.81543,4119.639347,4119.639347,-5720.794821,11443.58964,23.40424818,-47.36996475,9311.386086,10,11951.44265,-5818.431469,11642.86294,-246.6432572,-270.0475072,-199.2732972
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,9671.691851,4350.998,1980.251699,64.2488229,7266.33414,-8632.528154,17275.05631,3834.921796,18286.93546,119.9881525,-8567.89602,17141.79204,4309.661863,4309.661863,-8583.028177,17168.05635,133.2642681,106.9999538,9660.368565,30.26246187,11695.00553,-8898.229985,17802.45997,-527.4036608,-660.6679308,-634.4036208
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,9516.743873,140328.895,1801.185391,13.71589734,7759.835557,-14030.65885,28071.3177,3765.247643,7550.175966,13.48572126,-13761.09588,27528.19176,4001.756777,4001.756777,-13773.42372,27548.84743,543.1259365,522.4702676,10580.08828,1686.385195,8136.092354,-14575.22873,29156.45747,-1085.139769,-1628.265709,-1607.610039
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,9737.661346,2385.140699,1247.451402,17.49616461,8056.303848,-5544.914211,11099.82842,4362.621682,45303.76613,119.974062,-6073.481057,12152.96211,4544.638861,4544.638861,-6098.218625,12198.43725,-1053.133692,-1098.608827,9459.162167,10,12367.68004,-5950.918801,11907.8376,-808.0091821,245.1245079,290.5996479
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,10123.05689,6937.116918,1354.054999,119.9425141,7671.884039,-8382.091183,16774.18237,4360.332755,17090.93015,95.29520334,-9262.122716,18530.24543,4684.094511,4684.094511,-9269.123634,18540.24727,-1756.063065,-1766.064901,9427.622355,36.08377928,12226.19765,-9115.337299,18236.6746,-1462.492228,293.5708322,303.5726722
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,9814.242092,6363.705241,1134.437239,98.06202237,8292.223349,-13591.08314,27192.16628,4250.075447,5833.93336,10.11707952,-14868.33537,29742.67074,4441.718132,4441.718132,-14875.87052,29753.74104,-2550.504464,-2561.57476,9423.957227,10,12374.51498,-14731.12934,29468.25869,-2276.092407,274.4120529,285.4823529
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,10093.12917,2686.354687,706.2939367,81.68738413,10215.49383,-5814.231629,11638.46326,4168.157431,153665.0111,119.9043807,-5804.824172,11615.64834,4334.418006,4334.418006,-5839.969762,11681.93952,22.81491547,-43.47626619,9255.256223,1363.050344,8747.268212,-5693.207751,11392.4155,246.0477571,223.2328371,289.5240171
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,10179.13895,180.6083756,1510.183523,10.40520894,8407.962438,-8895.715395,17801.43079,4150.751213,27801.80072,97.84704142,-8772.877945,17551.75589,4564.410009,4564.410009,-8784.729201,17571.4584,249.6749001,229.9723873,9437.309191,1866.657692,7490.907565,-8632.917222,17271.83444,529.5963451,279.9214451,299.6239551
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,10273.7108,11879.45657,1477.552551,10.06968188,8618.060857,-14574.16872,29158.33744,4057.873126,134770.8935,18.16193043,-14166.4721,28338.94421,4246.793477,4246.793477,-14182.32595,28366.65191,819.393235,791.685535,9641.548344,2091.580947,6723.724745,-14028.36089,28062.72179,1095.615653,276.222423,303.930123
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,10381.77005,558.5619986,987.3707869,10.22758201,9363.291472,-5878.845462,11767.69092,4167.157509,44103.77629,119.999111,-6029.608072,12065.21614,4386.180635,4386.180635,-6057.933865,12117.86773,-297.5252198,-350.1768059,9754.836103,10,11631.36563,-5880.678195,11767.35639,0.334530762,297.8597508,350.5113408
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,10307.82417,11471.14619,1559.116066,17.44039202,8138.093169,-8855.939179,17721.87836,4158.876669,4999675.383,54.56672192,-9030.27822,18066.55644,4516.238295,4516.238295,-9039.786433,18081.57287,-344.6780827,-359.6945081,9863.676096,1341.182015,8500.347778,-8857.086653,17720.17331,1.705053754,346.3831338,361.3995638
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,10172.58587,8590.375722,1380.556051,102.3743474,8382.370686,-14328.14899,28666.29798,4019.438812,71410.45894,16.93762857,-14495.6983,28997.39659,4253.87527,4253.87527,-14514.99794,29031.99587,-331.0986146,-365.6978932,10012.49468,1059.639031,9081.89884,-14328.20335,28662.40671,3.891270367,334.9898804,369.5891604
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,10086.16206,515.5542045,1421.470143,10.01654611,9319.832428,-30055.58739,60121.17478,4357.769733,29329.87112,119.6912173,-30424.24442,60854.48885,4542.278388,4542.278388,-30527.06006,61056.12013,-733.3140622,-934.9453428,9336.919212,10,12469.9522,-29665.05613,59336.11226,785.0625185,1518.376588,1720.007868
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,9633.908856,3148.267201,823.2366664,60.29914855,10664.63842,-45381.99183,90773.98367,4377.79255,9805.901101,119.9315728,-46306.65725,92619.31449,4663.546005,4663.546005,-46332.27515,92666.55031,-1845.330825,-1892.56664,9368.883608,35.99637423,12117.80899,-44919.08374,89844.16747,929.8161967,2775.147017,2822.382837
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,9722.454867,35772.45696,10.15818738,10.00578998,12677.33646,-74411.66398,148833.328,4295.551825,9930.332358,10.04097042,-74871.25241,149748.5048,4436.399017,4436.399017,-74922.13495,149846.2699,-915.1768486,-1012.941924,9859.495975,1460.329458,8928.694112,-73781.00563,147568.0113,1265.31674,2180.49354,2278.25864
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,10571.38525,630.767172,2029.752038,17.65874996,7425.393361,-29772.9242,59555.8484,4359.37896,47038.12695,119.98696,-30248.92578,60503.85157,4553.623857,4553.623857,-30376.00509,60754.01018,-948.0031711,-1198.161788,9697.126275,891.4793917,10476.25808,-30046.45887,60098.91774,-543.0693424,404.9338276,655.0924376
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,10271.35357,222.2555885,1493.320471,14.39793212,8992.682721,-45500.64451,91011.28901,4353.351271,14990.34162,95.97242952,-45664.14183,91334.28367,4658.976665,4658.976665,-45696.68077,91395.36154,-322.9946522,-384.0725272,9703.794507,28.61972958,12099.2637,-45539.9116,91085.8232,-74.53418514,248.4604749,309.5383449
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,9953.681826,76417.11244,949.906679,11.68225886,10600.45803,-74137.17273,148284.3455,4229.754032,6202.855346,16.53491021,-74548.85117,149103.7023,4436.155587,4436.155587,-74585.32551,149172.651,-819.3568902,-888.3055656,10071.6572,1308.267426,9324.271542,-74395.67867,148797.3573,-513.0118414,306.3449586,375.2936586
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,9795.143064,805.3859384,1262.006668,10.00354706,9575.471045,-29660.51692,59331.03384,4437.570093,36193.24301,119.6559035,-30668.03771,61342.07542,4615.993823,4615.993823,-30777.51087,61557.02173,-2011.041579,-2225.98789,9442.752148,10,12650.8981,-30065.37461,60136.74922,-805.7153815,1205.326199,1420.272509
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,10005.13821,202.7292966,1567.314678,12.57266358,8795.887455,-44906.8878,89823.7756,4294.599947,13644.42561,115.4141557,-46090.00736,92186.01472,4664.856361,4664.856361,-46133.41016,92268.82032,-2362.239123,-2445.044725,9281.358009,37.34086297,12231.92322,-45386.53132,90779.06265,-955.2870499,1406.95207,1489.75767
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,9969.085571,36629.88518,1037.691265,10.05075385,10377.23624,-73814.8265,147639.653,4316.365454,141936.7253,18.50689134,-75120.41692,150246.8338,4513.573414,4513.573414,-75194.9535,150391.907,-2607.180842,-2752.254002,9824.105756,934.307142,10405.0741,-74400.21728,148806.4346,-1166.78156,1440.39924,1585.47244
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,10334.28446,5355.848852,1723.000104,119.0036604,8318.593965,-30041.19376,60092.38753,4372.304316,62872.40996,119.9990167,-30683.17333,61372.34666,4566.127221,4566.127221,-30826.96653,61655.93307,-1279.959138,-1563.54554,9616.059074,10,12408.15512,-30061.69175,60129.3835,-36.9959746,1242.963155,1526.549565
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,10496.82637,170.4568223,1821.59916,10.70623148,8100.238908,-45525.32664,91060.65328,4364.027608,12806.65707,116.5533623,-46360.7251,92727.4502,4707.501893,4707.501893,-46399.50427,92801.00855,-1666.796919,-1740.355271,9581.645292,10,12084.12968,-45941.69956,91889.39913,-828.7458455,838.0510745,911.6094245
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,10034.41257,104547.8459,795.9242847,13.24465091,10854.33207,-74415.78254,148841.5651,4320.570342,48153.60562,16.45490921,-75183.25857,150372.5171,4491.215442,4491.215442,-75246.53214,150495.0643,-1530.952074,-1653.499214,9929.712462,612.7036278,11149.02822,-74847.49138,149700.9828,-859.4176571,671.5343429,794.0815429
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,9896.044555,5935.169115,10.00018919,118.9792689,12293.74685,-30057.44047,60124.88094,4404.200504,65281.04241,119.9850901,-30692.27465,61390.5493,4576.986664,4576.986664,-30830.12362,61662.24725,-1265.668356,-1537.366304,9439.923103,439.4491339,11494.78785,-29791.16945,59588.3389,536.5420419,1802.210402,2073.908352
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,10050.95603,4886.4368,89.70217012,116.6215828,12165.00382,-45928.31067,91866.62134,4360.94119,1297004.225,44.699465,-46740.725,93487.45,4640.740251,4640.740251,-46769.01945,93540.03891,-1620.82866,-1673.417573,9606.659156,826.345764,10366.32086,-45518.50441,91043.00882,823.6125204,2444.44118,2497.03009
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,10094.1796,5790.947665,758.2408638,120,10863.08562,-74844.94642,149699.8928,4398.30546,21900.15841,13.48748915,-75604.21281,151214.4256,4551.758465,4551.758465,-75666.35915,151334.7183,-1514.532777,-1634.825453,9849.287789,1382.255073,9157.200619,-74118.44503,148242.8901,1457.002738,2971.535538,3091.828238
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,10067.38843,3655.05391,1087.780163,62.99330844,9778.629254,-2998491.954,5996993.908,4336.876889,58223.0706,118.8417378,-3054526.729,6109059.458,4522.324407,4522.324407,-3068328.776,6136659.552,-112065.5496,-139665.6435,9595.902778,265.6448235,11730.11267,-3004003.222,6008012.444,-11018.53574,101047.0143,128647.1083
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,9994.809542,11723.10971,977.1102548,18.94607343,10046.71742,-4551617.73,9103245.46,4275.451968,11051.80844,119.8462363,-4618089.396,9236184.792,4603.796147,4603.796147,-4621533.993,9243069.985,-132939.3327,-139824.5256,9610.013213,60.71760094,11950.13496,-4552266.38,9104538.759,-1293.299299,131646.0327,138531.2257
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10066.24746,6752.694058,1196.013854,119.8276679,9521.884769,-7433192.059,14866394.12,4271.338553,45854.14477,16.23960718,-7506708.817,15013423.63,4413.774929,4413.774929,-7512259.393,15024520.79,-147029.5153,-158126.6676,9815.869423,10.00002927,12149.50062,-7429690.038,14859386.08,7008.043331,154037.5533,165134.7133
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,10119.27225,796.6697699,1273.768282,12.17177377,9346.37585,-3001557.53,6003125.061,4345.048007,59572.25681,119.9155521,-3068260.049,6136526.098,4535.201047,4535.201047,-3082450.61,6164903.22,-133401.0378,-161778.1596,9560.653212,246.1765231,11788.32313,-3002222.484,6004450.968,-1325.906794,132075.1302,160452.2522
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,10031.62204,13457.90216,1120.505585,28.67234939,9709.587048,-4561772.268,9123554.536,4290.827866,13857.77615,119.9584725,-4631649.959,9263305.917,4671.813722,4671.813722,-4636368.814,9272739.628,-139751.3812,-149185.0918,9376.010694,63.97075637,11784.17626,-4562965.455,9125936.911,-2382.374935,137369.0061,146802.7171
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10121.38682,5496.019665,1305.384086,119.9248764,9229.114933,-7448579.453,14897168.91,4296.054465,43988.75351,17.68745951,-7508464.943,15016935.89,4469.069574,4469.069574,-7514338.007,15028678.01,-119766.9808,-131509.1073,9717.749281,10.00005972,12060.00883,-7449006.007,14898018.01,-849.1048415,118917.8752,130659.9952
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,9992.675436,4512.861208,917.5941798,68.09765254,10193.63765,-3003602.139,6007214.279,4344.990855,48206.19434,119.9596664,-3066742.896,6133491.793,4533.867195,4533.867195,-3079895.339,6159792.677,-126277.5141,-152578.3983,9518.191175,221.4023987,11815.55924,-2991271.369,5982548.737,24665.54173,150943.0557,177243.9397
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,10028.16965,10883.66101,841.8562008,15.44168345,10427.53191,-4551804.02,9103618.04,4246.419749,10496.18133,119.7419594,-4641477.96,9282961.921,4568.224361,4568.224361,-4644734.458,9289470.915,-179343.8809,-185852.8758,9428.834118,65.02734021,11837.23403,-4539677.08,9079360.16,24257.8799,203601.7609,210110.7549
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10015.77604,7337.666745,859.5699621,119.9998899,10344.36083,-7429590.206,14859190.41,4227.800825,9384.438741,10.62538553,-7527466.395,15054938.79,4402.212206,4402.212206,-7533309.836,15066621.67,-195748.378,-207431.2584,9698.14584,10.00005136,12071.44704,-7428722.066,14857450.13,1740.277096,197488.6571,209171.5371
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,9965.489489,4682.960347,884.7994593,70.15720796,10270.40737,-3002189.11,6004388.221,4345.343363,61575.46238,119.924678,-3066531.279,6133068.559,4534.167,4534.167,-3080827.679,6161657.358,-128680.338,-157269.1366,9587.448425,262.615435,11736.99403,-3002560.527,6005127.054,-738.8328593,127941.5051,156530.3041
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,10024.52596,13337.92626,805.2279829,29.99154567,10495.49024,-4559383.01,9118776.02,4280.454763,16838.19368,95.5495981,-4639421.273,9278848.547,4614.737018,4614.737018,-4643132.829,9286267.657,-160072.5267,-167491.6371,9490.876806,62.76152254,11857.35366,-4560259.71,9120525.42,-1749.399595,158323.1274,165742.2374
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,9930.504357,5984.266788,130.3874087,119.1309011,11916.44889,-7444750.058,14889510.12,4260.186931,11026.4728,11.1618122,-7522945.835,15045897.67,4444.875209,4444.875209,-7529397.074,15058796.15,-156387.5557,-169286.0335,9783.766215,10.00002978,12122.76825,-7444984.841,14889975.68,-465.5615786,155921.9884,168820.4684
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,9974.731307,4299.393577,1106.153878,67.94788728,9736.435139,-2990836.457,5981682.913,4343.840985,47347.71052,119.999839,-3063429.876,6126865.752,4531.466899,4531.466899,-3076460.81,6152923.621,-145182.8384,-171240.7072,9547.524058,232.5815553,11807.14033,-2999128.574,5998263.148,-16580.2349,128602.6041,154660.4731
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,10060.55076,12960.97462,1105.643777,26.85361108,9808.663408,-4538654.22,9077318.44,4278.059632,12939.45822,100.1383734,-4631402.955,9262811.911,4584.415814,4584.415814,-4634462.028,9268926.055,-185493.4704,-191607.615,9397.193808,65.16822597,11810.88752,-4552867.079,9105740.159,-28421.71864,157071.7524,163185.8964
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10089.37999,5721.00294,1261.796593,119.5912019,9364.671904,-7428375.61,14856761.22,4232.018605,7823.795922,10.00120951,-7511561.001,15023128,4434.484822,4434.484822,-7517889.388,15035780.78,-166366.7828,-179019.5561,9759.709824,10.00005228,12096.91886,-7433394.01,14866794.02,-10032.80096,156333.979,168986.759
